Date,Visitor,G,Home,G2,Column1,Att.,LOG,Notes
11/5/2011,Columbus Blue Jackets,2,Philadelphia Flyers,9,,19784,,
11/5/2011,Edmonton Oilers,2,Phoenix Coyotes,4,,13381,,
11/6/2011,Calgary Flames,2,Colorado Avalanche,1,,15356,,
11/7/2011,New York Islanders,2,Boston Bruins,6,,17565,,
11/7/2011,Los Angeles Kings,2,San Jose Sharks,4,,17562,,
11/8/2011,Colorado Avalanche,2,Detroit Red Wings,5,,20066,,
11/8/2011,Carolina Hurricanes,2,New Jersey Devils,3,,13056,,
11/12/2011,Buffalo Sabres,2,Boston Bruins,6,,17565,,
11/12/2011,Dallas Stars,2,Detroit Red Wings,5,,20066,,
11/12/2011,Minnesota Wild,2,Los Angeles Kings,5,,18118,,
11/14/2011,Tampa Bay Lightning,2,Winnipeg Jets,5,,15004,,
11/17/2011,Detroit Red Wings,2,San Jose Sharks,5,,17562,,
11/18/2011,Chicago Blackhawks,2,Calgary Flames,5,,19289,,
11/19/2011,Chicago Blackhawks,2,Edmonton Oilers,9,,16839,,
11/19/2011,Pittsburgh Penguins,2,Florida Panthers,3,,18071,,
11/20/2011,Toronto Maple Leafs,2,Carolina Hurricanes,3,,13187,,
11/23/2011,Nashville Predators,2,Minnesota Wild,3,,16981,,
11/23/2011,Anaheim Ducks,2,Phoenix Coyotes,4,,9124,,
11/26/2011,Winnipeg Jets,2,Boston Bruins,4,,17565,,
11/26/2011,Edmonton Oilers,2,Colorado Avalanche,5,,17684,,
11/26/2011,Chicago Blackhawks,2,Los Angeles Kings,1,,18118,,
11/27/2011,St. Louis Blues,2,Columbus Blue Jackets,1,,14151,,
11/28/2011,Nashville Predators,2,Edmonton Oilers,1,,16839,,
11/29/2011,New York Islanders,2,Buffalo Sabres,1,,18690,,
11/29/2011,St. Louis Blues,2,Washington Capitals,1,,18506,,
11/30/2011,Tampa Bay Lightning,2,Detroit Red Wings,4,,20066,,
12/1/2011,Ottawa Senators,2,Dallas Stars,3,,10490,,
12/1/2011,Pittsburgh Penguins,2,Washington Capitals,1,,18506,,
12/2/2011,New Jersey Devils,2,Minnesota Wild,4,,17310,,
12/3/2011,Montreal Canadiens,2,Los Angeles Kings,1,,18118,,
12/3/2011,New Jersey Devils,2,Winnipeg Jets,4,,15004,,
12/4/2011,Detroit Red Wings,2,Colorado Avalanche,4,,17014,,
12/5/2011,Tampa Bay Lightning,2,Ottawa Senators,4,,18742,,
12/6/2011,Los Angeles Kings,2,Anaheim Ducks,3,,14419,,
12/6/2011,Minnesota Wild,2,San Jose Sharks,1,,17562,,
12/6/2011,Detroit Red Wings,2,St. Louis Blues,3,,19150,,
12/8/2011,Florida Panthers,2,Boston Bruins,0,,17565,,
12/8/2011,Colorado Avalanche,2,Calgary Flames,3,,19289,,
12/8/2011,Phoenix Coyotes,2,Detroit Red Wings,5,,20066,,
12/8/2011,Pittsburgh Penguins,2,Philadelphia Flyers,3,,19936,,
12/8/2011,Dallas Stars,2,San Jose Sharks,5,,17562,,
12/8/2011,Anaheim Ducks,2,St. Louis Blues,4,,18596,,
12/9/2011,Carolina Hurricanes,2,Winnipeg Jets,4,,15004,,
12/9/2011,Toronto Maple Leafs,2,Washington Capitals,4,,18506,,
12/10/2011,Dallas Stars,2,Los Angeles Kings,1,,18118,,
12/10/2011,Montreal Canadiens,2,New Jersey Devils,1,,14210,,
12/10/2011,Anaheim Ducks,2,Nashville Predators,3,,17113,,
12/10/2011,Tampa Bay Lightning,2,Philadelphia Flyers,5,,19772,,
12/15/2011,Los Angeles Kings,2,Columbus Blue Jackets,1,,16090,,
12/15/2011,Edmonton Oilers,2,Phoenix Coyotes,4,,9397,,
12/17/2011,Los Angeles Kings,2,Detroit Red Wings,8,,20066,,
12/17/2011,Edmonton Oilers,2,San Jose Sharks,3,,17562,,
12/18/2011,Calgary Flames,2,Chicago Blackhawks,4,,21192,,
12/19/2011,Montreal Canadiens,2,Boston Bruins,3,,17565,,
12/20/2011,Phoenix Coyotes,2,Florida Panthers,1,,17711,,
12/20/2011,Chicago Blackhawks,2,Pittsburgh Penguins,3,,18607,,
12/21/2011,St. Louis Blues,2,Colorado Avalanche,3,,15421,,
12/21/2011,Tampa Bay Lightning,2,San Jose Sharks,7,,17562,,
12/21/2011,Detroit Red Wings,2,Vancouver Canucks,4,,18890,,
12/22/2011,Detroit Red Wings,2,Calgary Flames,3,,19289,,
12/22/2011,New York Islanders,2,New York Rangers,4,,18200,,
12/22/2011,Buffalo Sabres,2,Toronto Maple Leafs,3,,19473,,
12/23/2011,Philadelphia Flyers,2,New York Rangers,4,,18200,,
12/26/2011,Washington Capitals,2,Buffalo Sabres,4,,18690,,
12/26/2011,New Jersey Devils,2,Carolina Hurricanes,4,,16121,,
12/27/2011,St. Louis Blues,2,Detroit Red Wings,3,,20066,,
12/27/2011,Carolina Hurricanes,2,Pittsburgh Penguins,4,,18600,,
12/28/2011,Los Angeles Kings,2,Chicago Blackhawks,0,,22066,,
12/29/2011,Phoenix Coyotes,2,Colorado Avalanche,3,,17389,,
12/30/2011,Detroit Red Wings,2,Chicago Blackhawks,3,,22166,,
12/31/2011,Boston Bruins,2,Dallas Stars,4,,18532,,
12/31/2011,Montreal Canadiens,2,Florida Panthers,3,,20098,,
12/31/2011,Carolina Hurricanes,2,Tampa Bay Lightning,5,,19204,,
12/31/2011,Toronto Maple Leafs,2,Winnipeg Jets,3,,15004,,
1/6/2012,New York Islanders,2,Anaheim Ducks,4,,13892,,
1/6/2012,Buffalo Sabres,2,Carolina Hurricanes,4,,16095,,
1/6/2012,Florida Panthers,2,New Jersey Devils,5,,15793,,
1/7/2012,Carolina Hurricanes,2,Nashville Predators,5,,17113,,
1/7/2012,Washington Capitals,2,San Jose Sharks,5,,17562,,
1/9/2012,Washington Capitals,2,Los Angeles Kings,5,,18118,,
1/10/2012,Dallas Stars,2,Anaheim Ducks,5,,12152,,
1/10/2012,Philadelphia Flyers,2,Carolina Hurricanes,1,,14511,,
1/10/2012,Columbus Blue Jackets,2,Chicago Blackhawks,5,,21229,,
1/12/2012,Minnesota Wild,2,Chicago Blackhawks,5,,21490,,
1/12/2012,San Jose Sharks,2,Winnipeg Jets,0,,15004,,
1/13/2012,Toronto Maple Leafs,2,Buffalo Sabres,3,,18690,,
1/14/2012,Boston Bruins,2,Carolina Hurricanes,4,,18680,,
1/14/2012,San Jose Sharks,2,Columbus Blue Jackets,1,,16582,,
1/14/2012,Colorado Avalanche,2,Dallas Stars,1,,15838,,
1/14/2012,Philadelphia Flyers,2,Nashville Predators,4,,17113,,
1/14/2012,Buffalo Sabres,2,New York Islanders,4,,13848,,
1/14/2012,New Jersey Devils,2,Winnipeg Jets,1,,15004,,
1/16/2012,Winnipeg Jets,2,Ottawa Senators,0,,19927,,
1/17/2012,Edmonton Oilers,2,Columbus Blue Jackets,4,,13814,,
1/18/2012,Phoenix Coyotes,2,Anaheim Ducks,6,,12281,,
1/18/2012,Buffalo Sabres,2,Chicago Blackhawks,6,,21114,,
1/20/2012,Tampa Bay Lightning,2,Dallas Stars,1,,14836,,
1/21/2012,Dallas Stars,2,Minnesota Wild,5,,19213,,
1/21/2012,Chicago Blackhawks,2,Nashville Predators,5,,17113,,
1/21/2012,Buffalo Sabres,2,St. Louis Blues,4,,19150,,
1/22/2012,Colorado Avalanche,2,Anaheim Ducks,3,,14004,,
1/24/2012,Ottawa Senators,2,Phoenix Coyotes,3,,8061,,
1/24/2012,Columbus Blue Jackets,2,Tampa Bay Lightning,4,,16859,,
1/25/2012,Detroit Red Wings,2,Montreal Canadiens,7,,21273,,
1/31/2012,Colorado Avalanche,2,Edmonton Oilers,3,,16839,,
2/1/2012,Washington Capitals,2,Florida Panthers,4,,15231,,
2/1/2012,Columbus Blue Jackets,2,Los Angeles Kings,3,,18118,,
2/2/2012,Dallas Stars,2,San Jose Sharks,5,,17562,,
2/4/2012,Pittsburgh Penguins,2,Boston Bruins,1,,17565,,
2/5/2012,Pittsburgh Penguins,2,New Jersey Devils,5,,14707,,
2/5/2012,Philadelphia Flyers,2,New York Rangers,5,,18200,,
2/7/2012,Chicago Blackhawks,2,Colorado Avalanche,5,,16553,,
2/8/2012,Edmonton Oilers,2,Detroit Red Wings,4,,20066,,
2/11/2012,Tampa Bay Lightning,2,Buffalo Sabres,1,,18690,,
2/12/2012,Washington Capitals,2,New York Rangers,3,,18200,,
2/12/2012,Tampa Bay Lightning,2,Pittsburgh Penguins,4,,18506,,
2/14/2012,Anaheim Ducks,2,Minnesota Wild,1,,17552,,
2/14/2012,Chicago Blackhawks,2,Nashville Predators,3,,16592,,
2/15/2012,Anaheim Ducks,2,Pittsburgh Penguins,1,,18482,,
2/16/2012,Buffalo Sabres,2,Philadelphia Flyers,7,,19725,,
2/17/2012,San Jose Sharks,2,Carolina Hurricanes,3,,18680,,
2/17/2012,Washington Capitals,2,Florida Panthers,1,,17779,,
2/17/2012,Boston Bruins,2,Winnipeg Jets,4,,15004,,
2/18/2012,Toronto Maple Leafs,2,Vancouver Canucks,6,,18890,,
2/19/2012,Pittsburgh Penguins,2,Buffalo Sabres,6,,18690,,
2/19/2012,San Jose Sharks,2,Detroit Red Wings,3,,20066,,
2/19/2012,Anaheim Ducks,2,Florida Panthers,0,,15945,,
2/21/2012,Anaheim Ducks,2,Tampa Bay Lightning,3,,18309,,
2/22/2012,Washington Capitals,2,Ottawa Senators,5,,18357,,
2/23/2012,San Jose Sharks,2,Toronto Maple Leafs,1,,19493,,
2/24/2012,Vancouver Canucks,2,New Jersey Devils,1,,16480,,
2/25/2012,San Jose Sharks,2,Nashville Predators,6,,17113,,
2/26/2012,Montreal Canadiens,2,Florida Panthers,4,,18108,,
2/26/2012,New York Islanders,2,Ottawa Senators,5,,19660,,
2/26/2012,Columbus Blue Jackets,2,Pittsburgh Penguins,4,,18602,,
2/29/2012,Buffalo Sabres,2,Anaheim Ducks,0,,14972,,
3/1/2012,Columbus Blue Jackets,2,Colorado Avalanche,0,,13236,,
3/2/2012,Calgary Flames,2,Anaheim Ducks,3,,16431,,
3/2/2012,Chicago Blackhawks,2,Ottawa Senators,1,,18788,,
3/3/2012,Anaheim Ducks,2,Los Angeles Kings,4,,18301,,
3/4/2012,Chicago Blackhawks,2,Detroit Red Wings,1,,20066,,
3/4/2012,Ottawa Senators,2,Florida Panthers,4,,15811,,
3/4/2012,Colorado Avalanche,2,Minnesota Wild,0,,17354,,
3/5/2012,Edmonton Oilers,2,Anaheim Ducks,4,,13596,,
3/6/2012,Phoenix Coyotes,2,Columbus Blue Jackets,3,,10915,,
3/6/2012,Detroit Red Wings,2,Philadelphia Flyers,3,,19892,,
3/7/2012,Toronto Maple Leafs,2,Pittsburgh Penguins,3,,18539,,
3/8/2012,Colorado Avalanche,2,Nashville Predators,4,,17113,,
3/8/2012,Winnipeg Jets,2,Vancouver Canucks,3,,18890,,
3/10/2012,Detroit Red Wings,2,Nashville Predators,3,,17113,,
3/10/2012,New Jersey Devils,2,New York Islanders,1,,16250,,
3/11/2012,St. Louis Blues,2,Columbus Blue Jackets,1,,14969,,
3/11/2012,Boston Bruins,2,Pittsburgh Penguins,5,,18609,,
3/13/2012,Toronto Maple Leafs,2,Florida Panthers,5,,17475,,
3/13/2012,Detroit Red Wings,2,Los Angeles Kings,5,,18118,,
3/13/2012,Carolina Hurricanes,2,New York Rangers,4,,18200,,
3/14/2012,Dallas Stars,2,Winnipeg Jets,5,,15004,,
3/15/2012,Boston Bruins,2,Florida Panthers,6,,19004,,
3/16/2012,Washington Capitals,2,Winnipeg Jets,3,,15004,,
3/17/2012,Nashville Predators,2,Los Angeles Kings,4,,18118,,
3/18/2012,Washington Capitals,2,Chicago Blackhawks,5,,21561,,
3/19/2012,New Jersey Devils,2,New York Rangers,4,,18200,,
3/20/2012,San Jose Sharks,2,Los Angeles Kings,5,,18118,,
3/20/2012,Florida Panthers,2,Philadelphia Flyers,1,,19568,,
3/22/2012,Vancouver Canucks,2,Dallas Stars,1,,16618,,
3/22/2012,Colorado Avalanche,2,Phoenix Coyotes,3,,14938,,
3/25/2012,New Jersey Devils,2,Pittsburgh Penguins,5,,18601,,
3/26/2012,Columbus Blue Jackets,2,Detroit Red Wings,7,,20066,,
3/27/2012,Tampa Bay Lightning,2,Boston Bruins,5,,17565,,
3/28/2012,Detroit Red Wings,2,Columbus Blue Jackets,4,,12432,,
3/30/2012,Dallas Stars,2,Vancouver Canucks,5,,18890,,
4/1/2012,Edmonton Oilers,2,Anaheim Ducks,1,,17266,,
4/1/2012,Boston Bruins,2,New York Rangers,1,,18200,,
4/2/2012,Washington Capitals,2,Tampa Bay Lightning,4,,19204,,
4/3/2012,Carolina Hurricanes,2,Ottawa Senators,1,,19484,,
4/4/2012,Tampa Bay Lightning,2,Montreal Canadiens,5,,21273,,
4/5/2012,Vancouver Canucks,2,Calgary Flames,3,,19289,,
4/5/2012,New Jersey Devils,2,Detroit Red Wings,1,,20066,,
4/5/2012,New York Rangers,2,Pittsburgh Penguins,5,,18585,,
4/5/2012,Florida Panthers,2,Washington Capitals,4,,18506,,
4/7/2012,Anaheim Ducks,2,Calgary Flames,5,,19289,,
4/7/2012,Ottawa Senators,2,New Jersey Devils,4,,17625,,
4/7/2012,Philadelphia Flyers,2,Pittsburgh Penguins,4,,18616,,
10/7/2011,Nashville Predators,3,Columbus Blue Jackets,2,,18247,,
10/7/2011,Ottawa Senators,3,Detroit Red Wings,5,,20066,,
10/8/2011,Detroit Red Wings,3,Colorado Avalanche,0,,18007,,
10/8/2011,Philadelphia Flyers,3,New Jersey Devils,0,,17625,,
10/8/2011,Phoenix Coyotes,3,San Jose Sharks,6,,17562,,
10/10/2011,Vancouver Canucks,3,Columbus Blue Jackets,2,,9187,,
10/13/2011,Winnipeg Jets,3,Chicago Blackhawks,4,,21175,,
10/15/2011,Buffalo Sabres,3,Pittsburgh Penguins,2,,18562,,
10/17/2011,Anaheim Ducks,3,San Jose Sharks,2,,17562,,
10/18/2011,Dallas Stars,3,Columbus Blue Jackets,2,,9158,,
10/18/2011,Buffalo Sabres,3,Montreal Canadiens,1,,21273,,
10/20/2011,Chicago Blackhawks,3,Colorado Avalanche,1,,17523,,
10/20/2011,Buffalo Sabres,3,Florida Panthers,0,,14811,,
10/21/2011,Dallas Stars,3,Anaheim Ducks,1,,12919,,
10/22/2011,Columbus Blue Jackets,3,Ottawa Senators,4,,18867,,
10/22/2011,Carolina Hurricanes,3,Winnipeg Jets,5,,15004,,
10/25/2011,New Jersey Devils,3,Los Angeles Kings,0,,18118,,
10/25/2011,San Jose Sharks,3,Nashville Predators,1,,15121,,
10/25/2011,Pittsburgh Penguins,3,New York Islanders,0,,10681,,
10/26/2011,St. Louis Blues,3,Vancouver Canucks,0,,18860,,
10/27/2011,Anaheim Ducks,3,Minnesota Wild,2,,15723,,
10/27/2011,Tampa Bay Lightning,3,Nashville Predators,5,,16619,,
10/27/2011,Florida Panthers,3,Ottawa Senators,4,,18165,,
10/27/2011,New Jersey Devils,3,Phoenix Coyotes,5,,7434,,
10/28/2011,Edmonton Oilers,3,Colorado Avalanche,1,,15057,,
10/29/2011,Florida Panthers,3,Buffalo Sabres,2,,18690,,
10/29/2011,Pittsburgh Penguins,3,Toronto Maple Leafs,4,,19526,,
11/1/2011,Ottawa Senators,3,Boston Bruins,5,,17565,,
11/2/2011,Philadelphia Flyers,3,Buffalo Sabres,2,,18299,,
11/3/2011,Edmonton Oilers,3,Los Angeles Kings,0,,18118,,
11/3/2011,Winnipeg Jets,3,New York Islanders,0,,10157,,
11/3/2011,Nashville Predators,3,Phoenix Coyotes,0,,6738,,
11/5/2011,Washington Capitals,3,New York Islanders,5,,14812,,
11/5/2011,Montreal Canadiens,3,New York Rangers,5,,18200,,
11/8/2011,Minnesota Wild,3,Calgary Flames,0,,19289,,
11/8/2011,Nashville Predators,3,Los Angeles Kings,4,,17963,,
11/8/2011,Edmonton Oilers,3,Montreal Canadiens,1,,21273,,
11/9/2011,New York Rangers,3,Ottawa Senators,2,,19543,,
11/10/2011,Edmonton Oilers,3,Boston Bruins,6,,17565,,
11/10/2011,Vancouver Canucks,3,Los Angeles Kings,2,,18118,,
11/11/2011,Vancouver Canucks,3,Anaheim Ducks,4,,17339,,
11/11/2011,Washington Capitals,3,New Jersey Devils,1,,15230,,
11/12/2011,Pittsburgh Penguins,3,Carolina Hurricanes,5,,16260,,
11/12/2011,Phoenix Coyotes,3,San Jose Sharks,0,,17562,,
11/13/2011,Minnesota Wild,3,Anaheim Ducks,2,,13803,,
11/13/2011,Edmonton Oilers,3,Chicago Blackhawks,6,,21110,,
11/13/2011,Philadelphia Flyers,3,Florida Panthers,2,,15215,,
11/15/2011,New Jersey Devils,3,Boston Bruins,4,,17565,,
11/15/2011,Ottawa Senators,3,Calgary Flames,1,,19289,,
11/15/2011,Colorado Avalanche,3,Pittsburgh Penguins,6,,18483,,
11/17/2011,Montreal Canadiens,3,New York Islanders,4,,9928,,
11/21/2011,New Jersey Devils,3,Florida Panthers,4,,13122,,
11/21/2011,Phoenix Coyotes,3,Washington Capitals,4,,18506,,
11/22/2011,Los Angeles Kings,3,St. Louis Blues,2,,18178,,
11/23/2011,Vancouver Canucks,3,Colorado Avalanche,0,,15538,,
11/23/2011,Calgary Flames,3,Detroit Red Wings,5,,20066,,
11/25/2011,Winnipeg Jets,3,Carolina Hurricanes,1,,15718,,
11/25/2011,Ottawa Senators,3,Pittsburgh Penguins,6,,18610,,
11/26/2011,New York Islanders,3,New Jersey Devils,2,,16014,,
11/26/2011,Vancouver Canucks,3,San Jose Sharks,2,,17562,,
11/27/2011,Carolina Hurricanes,3,Ottawa Senators,4,,19656,,
11/28/2011,Dallas Stars,3,Colorado Avalanche,1,,12015,,
11/29/2011,Florida Panthers,3,Carolina Hurricanes,1,,13065,,
11/29/2011,Pittsburgh Penguins,3,New York Rangers,4,,18200,,
12/2/2011,Columbus Blue Jackets,3,Edmonton Oilers,6,,16839,,
12/3/2011,Pittsburgh Penguins,3,Carolina Hurricanes,2,,17696,,
12/3/2011,Buffalo Sabres,3,Nashville Predators,2,,17113,,
12/5/2011,Boston Bruins,3,Pittsburgh Penguins,1,,18585,,
12/6/2011,Phoenix Coyotes,3,Nashville Predators,2,,15638,,
12/13/2011,New York Islanders,3,Montreal Canadiens,5,,21273,,
12/15/2011,Vancouver Canucks,3,Carolina Hurricanes,4,,15292,,
12/15/2011,Detroit Red Wings,3,Nashville Predators,4,,17113,,
12/15/2011,Dallas Stars,3,New York Islanders,2,,9288,,
12/16/2011,Dallas Stars,3,New Jersey Devils,6,,17625,,
12/17/2011,Tampa Bay Lightning,3,Columbus Blue Jackets,2,,16108,,
12/17/2011,New York Rangers,3,Phoenix Coyotes,2,,12172,,
12/17/2011,Buffalo Sabres,3,Pittsburgh Penguins,8,,18584,,
12/17/2011,Anaheim Ducks,3,Winnipeg Jets,5,,15004,,
12/19/2011,Anaheim Ducks,3,Dallas Stars,5,,13720,,
12/19/2011,Detroit Red Wings,3,Edmonton Oilers,2,,16839,,
12/23/2011,Nashville Predators,3,Dallas Stars,6,,15245,,
12/23/2011,St. Louis Blues,3,Phoenix Coyotes,2,,12650,,
12/23/2011,Calgary Flames,3,Vancouver Canucks,1,,18890,,
12/26/2011,Phoenix Coyotes,3,Los Angeles Kings,4,,18118,,
12/26/2011,Anaheim Ducks,3,San Jose Sharks,2,,17562,,
12/26/2011,Dallas Stars,3,St. Louis Blues,5,,18842,,
12/26/2011,Edmonton Oilers,3,Vancouver Canucks,5,,18890,,
12/27/2011,Toronto Maple Leafs,3,Florida Panthers,5,,20406,,
12/29/2011,Edmonton Oilers,3,Minnesota Wild,4,,19194,,
12/29/2011,Montreal Canadiens,3,Tampa Bay Lightning,4,,19204,,
1/1/2012,Calgary Flames,3,Nashville Predators,5,,17113,,
1/3/2012,Edmonton Oilers,3,Buffalo Sabres,4,,18690,,
1/3/2012,Tampa Bay Lightning,3,Toronto Maple Leafs,7,,19425,,
1/4/2012,San Jose Sharks,3,Anaheim Ducks,1,,14596,,
1/4/2012,Winnipeg Jets,3,Montreal Canadiens,7,,21273,,
1/5/2012,Edmonton Oilers,3,St. Louis Blues,4,,18428,,
1/6/2012,New York Rangers,3,Pittsburgh Penguins,1,,18590,,
1/7/2012,New Jersey Devils,3,Pittsburgh Penguins,1,,18594,,
1/7/2012,Detroit Red Wings,3,Toronto Maple Leafs,4,,19536,,
1/10/2012,Winnipeg Jets,3,Boston Bruins,5,,17565,,
1/10/2012,New Jersey Devils,3,Calgary Flames,6,,19289,,
1/10/2012,St. Louis Blues,3,Montreal Canadiens,0,,21273,,
1/12/2012,Philadelphia Flyers,3,New York Islanders,2,,11751,,
1/12/2012,Ottawa Senators,3,New York Rangers,0,,18200,,
1/13/2012,Phoenix Coyotes,3,Columbus Blue Jackets,4,,14119,,
1/13/2012,Tampa Bay Lightning,3,Washington Capitals,4,,18506,,
1/14/2012,New York Rangers,3,Toronto Maple Leafs,0,,19617,,
1/15/2012,San Jose Sharks,3,Chicago Blackhawks,4,,21645,,
1/16/2012,Nashville Predators,3,New York Islanders,1,,10755,,
1/17/2012,Boston Bruins,3,Tampa Bay Lightning,5,,19204,,
1/17/2012,Ottawa Senators,3,Toronto Maple Leafs,2,,19615,,
1/17/2012,New York Islanders,3,Washington Capitals,0,,18506,,
1/18/2012,Washington Capitals,3,Montreal Canadiens,0,,21273,,
1/19/2012,Nashville Predators,3,Columbus Blue Jackets,0,,17233,,
1/21/2012,Colorado Avalanche,3,Los Angeles Kings,1,,18118,,
1/21/2012,Montreal Canadiens,3,Toronto Maple Leafs,1,,19643,,
1/21/2012,San Jose Sharks,3,Vancouver Canucks,4,,18890,,
1/24/2012,Nashville Predators,3,Chicago Blackhawks,1,,21279,,
1/24/2012,Minnesota Wild,3,Colorado Avalanche,2,,16291,,
1/24/2012,Boston Bruins,3,Washington Capitals,5,,18506,,
1/31/2012,Ottawa Senators,3,Boston Bruins,4,,17565,,
1/31/2012,Detroit Red Wings,3,Calgary Flames,1,,19289,,
1/31/2012,Buffalo Sabres,3,Montreal Canadiens,1,,21273,,
2/2/2012,Carolina Hurricanes,3,Boston Bruins,0,,17565,,
2/2/2012,Montreal Canadiens,3,New Jersey Devils,5,,13283,,
2/4/2012,Washington Capitals,3,Montreal Canadiens,0,,21273,,
2/4/2012,San Jose Sharks,3,Phoenix Coyotes,5,,12979,,
2/4/2012,Florida Panthers,3,Tampa Bay Lightning,6,,19204,,
2/6/2012,Edmonton Oilers,3,Toronto Maple Leafs,6,,19581,,
2/7/2012,St. Louis Blues,3,Ottawa Senators,1,,18952,,
2/7/2012,Los Angeles Kings,3,Tampa Bay Lightning,1,,16489,,
2/9/2012,Nashville Predators,3,Ottawa Senators,4,,18592,,
2/9/2012,Toronto Maple Leafs,3,Philadelphia Flyers,4,,19684,,
2/10/2012,Chicago Blackhawks,3,San Jose Sharks,5,,17562,,
2/11/2012,Columbus Blue Jackets,3,Minnesota Wild,1,,18958,,
2/11/2012,Florida Panthers,3,New Jersey Devils,1,,14938,,
2/12/2012,Philadelphia Flyers,3,Detroit Red Wings,4,,20066,,
2/14/2012,New York Rangers,3,Boston Bruins,0,,17565,,
2/14/2012,New York Islanders,3,Winnipeg Jets,1,,15004,,
2/17/2012,Colorado Avalanche,3,Edmonton Oilers,1,,16839,,
2/18/2012,Carolina Hurricanes,3,New York Islanders,4,,11818,,
2/19/2012,Nashville Predators,3,Dallas Stars,2,,11865,,
2/19/2012,New Jersey Devils,3,Montreal Canadiens,1,,21273,,
2/21/2012,San Jose Sharks,3,Columbus Blue Jackets,6,,14625,,
2/21/2012,Dallas Stars,3,Montreal Canadiens,0,,21273,,
2/23/2012,Dallas Stars,3,Chicago Blackhawks,1,,21659,,
2/23/2012,Tampa Bay Lightning,3,Winnipeg Jets,4,,15004,,
2/25/2012,Phoenix Coyotes,3,Edmonton Oilers,1,,16839,,
2/26/2012,San Jose Sharks,3,Minnesota Wild,4,,17401,,
2/27/2012,St. Louis Blues,3,Calgary Flames,1,,19289,,
2/28/2012,Nashville Predators,3,Carolina Hurricanes,4,,13595,,
3/1/2012,New York Rangers,3,Carolina Hurricanes,2,,14523,,
3/1/2012,New York Islanders,3,Philadelphia Flyers,6,,19674,,
3/2/2012,Dallas Stars,3,Edmonton Oilers,1,,16839,,
3/3/2012,New York Islanders,3,Boston Bruins,2,,17565,,
3/3/2012,Nashville Predators,3,Florida Panthers,1,,15904,,
3/3/2012,Toronto Maple Leafs,3,Montreal Canadiens,1,,21273,,
3/3/2012,St. Louis Blues,3,San Jose Sharks,1,,17562,,
3/4/2012,Boston Bruins,3,New York Rangers,4,,18200,,
3/9/2012,Winnipeg Jets,3,Calgary Flames,5,,19289,,
3/9/2012,New York Rangers,3,Chicago Blackhawks,4,,22049,,
3/9/2012,Los Angeles Kings,3,Detroit Red Wings,4,,20066,,
3/12/2012,San Jose Sharks,3,Edmonton Oilers,2,,16839,,
3/15/2012,Philadelphia Flyers,3,New York Islanders,2,,13827,,
3/15/2012,Toronto Maple Leafs,3,Tampa Bay Lightning,1,,19204,,
3/17/2012,Colorado Avalanche,3,New York Rangers,1,,18200,,
