Date,Visitor,G,Home,G2,Column1,Att.,LOG,Notes
10/30/2001,Los Angeles Kings,1,Chicago Blackhawks,5,,,,
10/30/2001,Montreal Canadiens,1,Edmonton Oilers,3,,,,
10/30/2001,Minnesota Wild,4,Nashville Predators,2,,,,
10/30/2001,Florida Panthers,2,New York Islanders,3,,,,
10/30/2001,Tampa Bay Lightning,2,Toronto Maple Leafs,3,,,,
10/30/2001,Columbus Blue Jackets,1,Vancouver Canucks,3,,,,
10/30/2001,Philadelphia Flyers,3,Washington Capitals,0,,,,
10/31/2001,St. Louis Blues,1,Colorado Avalanche,0,,,,
10/31/2001,Detroit Red Wings,4,Dallas Stars,3,OT,,,
10/31/2001,San Jose Sharks,4,Mighty Ducks of Anaheim,2,,,,
10/31/2001,Nashville Predators,6,Minnesota Wild,4,,,,
10/31/2001,Florida Panthers,3,New York Rangers,1,,,,
10/31/2001,Pittsburgh Penguins,0,Philadelphia Flyers,3,,,,
11/1/2001,Columbus Blue Jackets,1,Calgary Flames,2,,,,
11/1/2001,Chicago Blackhawks,3,Los Angeles Kings,2,,,,
11/1/2001,Phoenix Coyotes,2,New Jersey Devils,5,,,,
11/1/2001,Toronto Maple Leafs,1,Pittsburgh Penguins,3,,,,
11/1/2001,Atlanta Thrashers,2,San Jose Sharks,5,,,,
11/1/2001,Carolina Hurricanes,3,St. Louis Blues,4,,,,
11/1/2001,Montreal Canadiens,0,Vancouver Canucks,4,,,,
11/2/2001,Tampa Bay Lightning,1,Buffalo Sabres,4,,,,
11/2/2001,New York Rangers,2,Carolina Hurricanes,3,,,,
11/2/2001,Nashville Predators,0,Dallas Stars,3,,,,
11/2/2001,New York Islanders,1,Detroit Red Wings,2,,,,
11/2/2001,Columbus Blue Jackets,2,Edmonton Oilers,1,,,,
11/2/2001,Chicago Blackhawks,2,Mighty Ducks of Anaheim,5,,,,
11/2/2001,Colorado Avalanche,2,Minnesota Wild,4,,,,
11/2/2001,Phoenix Coyotes,2,Washington Capitals,2,OT,,,
11/3/2001,Montreal Canadiens,2,Calgary Flames,6,,,,
11/3/2001,New York Rangers,5,Florida Panthers,3,,,,
11/3/2001,Atlanta Thrashers,1,Los Angeles Kings,4,,,,
11/3/2001,Boston Bruins,2,New Jersey Devils,1,,,,
11/3/2001,Dallas Stars,1,Nashville Predators,4,,,,
11/3/2001,Buffalo Sabres,0,Ottawa Senators,3,,,,
11/3/2001,New York Islanders,2,Philadelphia Flyers,1,,,,
11/3/2001,Tampa Bay Lightning,1,Pittsburgh Penguins,2,OT,,,
11/3/2001,Vancouver Canucks,1,San Jose Sharks,5,,,,
11/3/2001,Washington Capitals,1,St. Louis Blues,4,,,,
11/3/2001,Colorado Avalanche,1,Toronto Maple Leafs,4,,,,
11/4/2001,Phoenix Coyotes,0,Carolina Hurricanes,1,OT,,,
11/4/2001,Detroit Red Wings,4,Chicago Blackhawks,5,,,,
11/4/2001,Atlanta Thrashers,0,Mighty Ducks of Anaheim,5,,,,
11/4/2001,Edmonton Oilers,2,Minnesota Wild,0,,,,
11/6/2001,Edmonton Oilers,0,Boston Bruins,1,OT,,,
11/6/2001,Pittsburgh Penguins,2,Carolina Hurricanes,2,OT,,,
11/6/2001,Vancouver Canucks,3,Columbus Blue Jackets,2,,,,
11/6/2001,Philadelphia Flyers,1,Chicago Blackhawks,2,,,,
11/6/2001,Colorado Avalanche,1,Montreal Canadiens,1,OT,,,
11/6/2001,Tampa Bay Lightning,0,New York Islanders,3,,,,
11/6/2001,Minnesota Wild,1,New York Rangers,3,,,,
11/6/2001,San Jose Sharks,4,St. Louis Blues,1,,,,
11/6/2001,Washington Capitals,2,Toronto Maple Leafs,4,,,,
11/7/2001,San Jose Sharks,2,Dallas Stars,2,OT,,,
11/7/2001,Pittsburgh Penguins,0,Florida Panthers,2,,,,
11/7/2001,Calgary Flames,3,Mighty Ducks of Anaheim,3,OT,,,
11/7/2001,Atlanta Thrashers,2,New Jersey Devils,3,,,,
11/7/2001,Detroit Red Wings,3,Phoenix Coyotes,1,,,,
11/8/2001,Minnesota Wild,5,Boston Bruins,3,,,,
11/8/2001,Atlanta Thrashers,0,Buffalo Sabres,8,,,,
11/8/2001,Calgary Flames,3,Los Angeles Kings,2,,,,
11/8/2001,Nashville Predators,1,Montreal Canadiens,3,,,,
11/8/2001,New York Rangers,6,New York Islanders,2,,,,
11/8/2001,Colorado Avalanche,0,Ottawa Senators,1,,,,
11/8/2001,Vancouver Canucks,1,St. Louis Blues,3,,,,
11/8/2001,Philadelphia Flyers,2,Tampa Bay Lightning,1,,,,
11/8/2001,Carolina Hurricanes,3,Washington Capitals,2,,,,
11/9/2001,San Jose Sharks,2,Carolina Hurricanes,3,,,,
11/9/2001,Edmonton Oilers,3,Columbus Blue Jackets,0,,,,
11/9/2001,Vancouver Canucks,1,Chicago Blackhawks,3,,,,
11/9/2001,Phoenix Coyotes,5,Dallas Stars,1,,,,
11/9/2001,Detroit Red Wings,1,Mighty Ducks of Anaheim,0,,,,
11/9/2001,Toronto Maple Leafs,2,New Jersey Devils,3,OT,,,
11/10/2001,Columbus Blue Jackets,5,Boston Bruins,1,,,,
11/10/2001,New York Rangers,4,Buffalo Sabres,2,,,,
11/10/2001,Colorado Avalanche,0,Calgary Flames,2,,,,
11/10/2001,Philadelphia Flyers,3,Florida Panthers,2,OT,,,
11/10/2001,Detroit Red Wings,2,Los Angeles Kings,3,OT,,,
11/10/2001,New York Islanders,2,Montreal Canadiens,3,,,,
11/10/2001,Nashville Predators,2,Ottawa Senators,3,,,,
11/10/2001,Phoenix Coyotes,1,St. Louis Blues,4,,,,
11/10/2001,Pittsburgh Penguins,2,Tampa Bay Lightning,3,OT,,,
11/10/2001,New Jersey Devils,1,Toronto Maple Leafs,1,OT,,,
11/10/2001,Atlanta Thrashers,0,Washington Capitals,3,,,,
11/11/2001,Edmonton Oilers,1,Carolina Hurricanes,1,OT,,,
11/11/2001,San Jose Sharks,2,Chicago Blackhawks,3,OT,,,
11/11/2001,Dallas Stars,2,Mighty Ducks of Anaheim,2,OT,,,
11/11/2001,Vancouver Canucks,5,Minnesota Wild,0,,,,
11/11/2001,Montreal Canadiens,2,New York Rangers,3,OT,,,
11/12/2001,Buffalo Sabres,5,Florida Panthers,3,,,,
11/13/2001,Montreal Canadiens,3,Boston Bruins,5,,,,
11/13/2001,St. Louis Blues,2,Columbus Blue Jackets,3,OT,,,
11/13/2001,Carolina Hurricanes,3,Detroit Red Wings,4,,,,
11/13/2001,Atlanta Thrashers,2,Minnesota Wild,4,,,,
11/13/2001,Pittsburgh Penguins,5,New Jersey Devils,1,,,,
11/13/2001,Buffalo Sabres,1,Nashville Predators,4,,,,
11/13/2001,Edmonton Oilers,5,Phoenix Coyotes,4,OT,,,
11/13/2001,Chicago Blackhawks,2,Vancouver Canucks,3,,,,
11/13/2001,Ottawa Senators,11,Washington Capitals,5,,,,
11/14/2001,Minnesota Wild,0,Colorado Avalanche,1,,,,
11/14/2001,Toronto Maple Leafs,3,Florida Panthers,2,,,,
11/14/2001,San Jose Sharks,4,Mighty Ducks of Anaheim,2,,,,
11/14/2001,Philadelphia Flyers,2,New York Rangers,4,,,,
11/14/2001,New York Islanders,3,Pittsburgh Penguins,3,OT,,,
11/15/2001,New Jersey Devils,4,Boston Bruins,5,OT,,,
11/15/2001,Chicago Blackhawks,2,Calgary Flames,2,OT,,,
11/15/2001,Dallas Stars,4,Los Angeles Kings,3,,,,
11/15/2001,Carolina Hurricanes,1,Ottawa Senators,1,OT,,,
11/15/2001,Washington Capitals,0,Philadelphia Flyers,5,,,,
11/15/2001,San Jose Sharks,3,Phoenix Coyotes,5,,,,
11/15/2001,Toronto Maple Leafs,3,Tampa Bay Lightning,2,,,,
11/15/2001,St. Louis Blues,1,Vancouver Canucks,2,,,,
11/16/2001,Nashville Predators,4,Atlanta Thrashers,4,OT,,,
11/16/2001,Florida Panthers,2,Buffalo Sabres,0,,,,
11/16/2001,Mighty Ducks of Anaheim,2,Columbus Blue Jackets,3,,,,
11/16/2001,New York Islanders,0,Colorado Avalanche,1,,,,
11/16/2001,Minnesota Wild,3,Detroit Red Wings,8,,,,
11/16/2001,Chicago Blackhawks,1,Edmonton Oilers,7,,,,
11/17/2001,Buffalo Sabres,1,Boston Bruins,3,,,,
11/17/2001,St. Louis Blues,0,Calgary Flames,2,,,,
11/17/2001,Los Angeles Kings,2,Detroit Red Wings,4,,,,
11/17/2001,Florida Panthers,0,Montreal Canadiens,1,OT,,,
11/17/2001,Philadelphia Flyers,3,New Jersey Devils,1,,,,
11/17/2001,Columbus Blue Jackets,2,Nashville Predators,3,,,,
11/17/2001,Toronto Maple Leafs,1,Ottawa Senators,2,OT,,,
11/17/2001,New York Islanders,1,Phoenix Coyotes,6,,,,
11/17/2001,New York Rangers,0,Pittsburgh Penguins,1,OT,,,
11/17/2001,Dallas Stars,3,San Jose Sharks,2,OT,,,
11/17/2001,Carolina Hurricanes,0,Tampa Bay Lightning,2,,,,
11/17/2001,Edmonton Oilers,2,Vancouver Canucks,2,OT,,,
11/17/2001,Mighty Ducks of Anaheim,1,Washington Capitals,4,,,,
11/18/2001,Los Angeles Kings,2,Minnesota Wild,2,OT,,,
11/18/2001,Colorado Avalanche,2,New Jersey Devils,0,,,,
11/18/2001,Atlanta Thrashers,2,New York Rangers,6,,,,
11/19/2001,Buffalo Sabres,2,Atlanta Thrashers,3,,,,
11/19/2001,Columbus Blue Jackets,2,Carolina Hurricanes,5,,,,
11/19/2001,New York Islanders,3,Dallas Stars,2,,,,
11/19/2001,Florida Panthers,1,Toronto Maple Leafs,5,,,,
11/20/2001,Los Angeles Kings,5,Calgary Flames,5,OT,,,
11/20/2001,Nashville Predators,3,Detroit Red Wings,6,,,,
11/20/2001,St. Louis Blues,0,Edmonton Oilers,2,,,,
11/20/2001,Boston Bruins,2,Montreal Canadiens,3,,,,
11/20/2001,Colorado Avalanche,3,New York Rangers,5,,,,
11/20/2001,Vancouver Canucks,0,Ottawa Senators,3,,,,
11/20/2001,New Jersey Devils,3,Philadelphia Flyers,3,OT,,,
11/20/2001,Minnesota Wild,1,Phoenix Coyotes,2,OT,,,
11/20/2001,Mighty Ducks of Anaheim,2,Tampa Bay Lightning,3,,,,
11/21/2001,Toronto Maple Leafs,2,Buffalo Sabres,4,,,,
11/21/2001,Detroit Red Wings,1,Columbus Blue Jackets,0,OT,,,
11/21/2001,Carolina Hurricanes,4,Dallas Stars,4,OT,,,
11/21/2001,Mighty Ducks of Anaheim,0,Florida Panthers,6,,,,
11/21/2001,Chicago Blackhawks,3,Nashville Predators,4,,,,
11/21/2001,Colorado Avalanche,4,New York Islanders,5,,,,
11/21/2001,Vancouver Canucks,4,Pittsburgh Penguins,1,,,,
11/21/2001,Minnesota Wild,2,San Jose Sharks,0,,,,
11/21/2001,Tampa Bay Lightning,2,Washington Capitals,3,,,,
11/22/2001,Montreal Canadiens,5,Atlanta Thrashers,2,,,,
11/22/2001,Los Angeles Kings,4,Edmonton Oilers,2,,,,
11/22/2001,Calgary Flames,4,Ottawa Senators,4,OT,,,
11/23/2001,Vancouver Canucks,2,Boston Bruins,3,,,,
11/23/2001,Calgary Flames,2,Buffalo Sabres,5,,,,
11/23/2001,Chicago Blackhawks,2,Columbus Blue Jackets,2,OT,,,
11/23/2001,Philadelphia Flyers,3,Dallas Stars,3,OT,,,
11/23/2001,St. Louis Blues,1,Detroit Red Wings,3,,,,
11/23/2001,Phoenix Coyotes,2,Minnesota Wild,5,,,,
11/23/2001,Pittsburgh Penguins,0,Nashville Predators,5,,,,
11/23/2001,Toronto Maple Leafs,1,New York Islanders,3,,,,
11/23/2001,New Jersey Devils,0,Tampa Bay Lightning,2,,,,
11/23/2001,New York Rangers,2,Washington Capitals,6,,,,
11/24/2001,Edmonton Oilers,0,Colorado Avalanche,2,,,,
11/24/2001,New Jersey Devils,5,Florida Panthers,1,,,,
11/24/2001,San Jose Sharks,1,Los Angeles Kings,3,,,,
11/24/2001,Washington Capitals,3,Montreal Canadiens,5,,,,
11/24/2001,Mighty Ducks of Anaheim,3,New York Islanders,5,,,,
11/24/2001,Atlanta Thrashers,6,Ottawa Senators,3,,,,
11/24/2001,Buffalo Sabres,1,Pittsburgh Penguins,3,,,,
11/24/2001,Phoenix Coyotes,3,St. Louis Blues,5,,,,
11/24/2001,Boston Bruins,0,Toronto Maple Leafs,2,,,,
11/25/2001,Tampa Bay Lightning,4,Carolina Hurricanes,0,,,,
11/25/2001,Calgary Flames,3,Columbus Blue Jackets,4,,,,
11/25/2001,Chicago Blackhawks,4,Detroit Red Wings,4,OT,,,
11/25/2001,Dallas Stars,4,Minnesota Wild,3,,,,
11/25/2001,Mighty Ducks of Anaheim,3,New York Rangers,2,,,,
11/25/2001,Vancouver Canucks,4,Philadelphia Flyers,1,,,,
11/27/2001,Tampa Bay Lightning,3,Boston Bruins,6,,,,
11/27/2001,New York Rangers,2,Buffalo Sabres,2,OT,,,
11/27/2001,Phoenix Coyotes,0,Columbus Blue Jackets,3,,,,
11/27/2001,Florida Panthers,1,Colorado Avalanche,4,,,,
11/27/2001,Calgary Flames,2,Detroit Red Wings,4,,,,
11/27/2001,Vancouver Canucks,1,Minnesota Wild,2,,,,
11/27/2001,Atlanta Thrashers,1,Montreal Canadiens,5,,,,
11/27/2001,Washington Capitals,5,New York Islanders,5,OT,,,
11/27/2001,New Jersey Devils,0,Pittsburgh Penguins,6,,,,
11/27/2001,Nashville Predators,2,San Jose Sharks,3,,,,
11/27/2001,Ottawa Senators,2,St. Louis Blues,4,,,,
11/27/2001,Carolina Hurricanes,5,Toronto Maple Leafs,2,,,,
11/28/2001,Vancouver Canucks,3,Chicago Blackhawks,3,OT,,,
11/28/2001,Edmonton Oilers,2,Mighty Ducks of Anaheim,0,,,,
11/28/2001,Buffalo Sabres,5,Washington Capitals,2,,,,
11/29/2001,St. Louis Blues,3,Columbus Blue Jackets,1,,,,
11/29/2001,Dallas Stars,3,Calgary Flames,0,,,,
11/29/2001,Edmonton Oilers,3,Los Angeles Kings,1,,,,
11/29/2001,Florida Panthers,0,Minnesota Wild,6,,,,
11/29/2001,Montreal Canadiens,1,New York Islanders,1,OT,,,
11/29/2001,Carolina Hurricanes,0,New York Rangers,5,,,,
11/29/2001,Boston Bruins,3,Philadelphia Flyers,2,OT,,,
11/29/2001,Nashville Predators,0,Phoenix Coyotes,1,,,,
11/29/2001,Pittsburgh Penguins,0,San Jose Sharks,5,,,,
11/29/2001,Atlanta Thrashers,2,Tampa Bay Lightning,5,,,,
11/30/2001,Toronto Maple Leafs,2,Chicago Blackhawks,1,,,,
11/30/2001,New Jersey Devils,2,Detroit Red Wings,4,,,,
11/30/2001,San Jose Sharks,5,Mighty Ducks of Anaheim,2,,,,
11/30/2001,Colorado Avalanche,5,Vancouver Canucks,2,,,,
11/30/2001,Carolina Hurricanes,2,Washington Capitals,6,,,,
12/1/2001,Colorado Avalanche,2,Calgary Flames,2,OT,,,
12/1/2001,Dallas Stars,6,Edmonton Oilers,4,,,,
12/1/2001,Atlanta Thrashers,5,Florida Panthers,2,,,,
12/1/2001,Nashville Predators,2,Los Angeles Kings,4,,,,
12/1/2001,New York Rangers,3,Montreal Canadiens,1,,,,
12/1/2001,Detroit Red Wings,1,New Jersey Devils,4,,,,
12/1/2001,Buffalo Sabres,4,New York Islanders,2,,,,
12/1/2001,Boston Bruins,1,Ottawa Senators,2,OT,,,
12/1/2001,Tampa Bay Lightning,0,Philadelphia Flyers,2,,,,
12/1/2001,Pittsburgh Penguins,2,Phoenix Coyotes,5,,,,
12/1/2001,Columbus Blue Jackets,3,St. Louis Blues,4,,,,
12/1/2001,Chicago Blackhawks,1,Toronto Maple Leafs,4,,,,
12/2/2001,Washington Capitals,4,Carolina Hurricanes,3,OT,,,
12/2/2001,Nashville Predators,2,Mighty Ducks of Anaheim,4,,,,
