Date,Visitor,G,Home,G2,Column1,Att.,LOG,Notes
10/23/2021,Vancouver Canucks,4,Seattle Kraken,2,,"17,151",2:32,
10/23/2021,Los Angeles Kings,3,St. Louis Blues,7,,"18,096",2:30,
10/23/2021,Colorado Avalanche,4,Tampa Bay Lightning,3,SO,"19,092",3:04,
10/23/2021,Nashville Predators,4,Winnipeg Jets,6,,"14,020",2:34,
10/23/2021,Calgary Flames,4,Washington Capitals,3,OT,"18,573",2:31,
10/24/2021,San Jose Sharks,3,Boston Bruins,4,,"17,850",2:32,
10/24/2021,Detroit Red Wings,6,Chicago Blackhawks,3,,"19,042",2:34,
10/24/2021,Nashville Predators,5,Minnesota Wild,2,,"16,014",2:38,
10/24/2021,New York Islanders,2,Vegas Golden Knights,0,,"17,699",2:24,
10/25/2021,Tampa Bay Lightning,1,Buffalo Sabres,5,,"7,417",2:25,
10/25/2021,Toronto Maple Leafs,1,Carolina Hurricanes,4,,"14,011",2:25,
10/25/2021,Dallas Stars,1,Columbus Blue Jackets,4,,"12,629",2:24,
10/25/2021,Arizona Coyotes,3,Florida Panthers,5,,"13,943",2:27,
10/25/2021,Calgary Flames,5,New York Rangers,1,,"13,590",2:23,
10/25/2021,Washington Capitals,7,Ottawa Senators,5,,"11,387",2:42,
10/25/2021,Los Angeles Kings,0,St. Louis Blues,3,,"16,655",2:26,
10/26/2021,Winnipeg Jets,4,Anaheim Ducks,3,,"11,951",2:24,
10/26/2021,Vegas Golden Knights,3,Colorado Avalanche,1,,"17,724",2:32,
10/26/2021,Calgary Flames,5,New Jersey Devils,3,,"10,631",2:33,
10/26/2021,San Jose Sharks,1,Nashville Predators,3,,"16,395",2:27,
10/26/2021,Tampa Bay Lightning,5,Pittsburgh Penguins,1,,"15,732",2:28,
10/26/2021,Montreal Canadiens,1,Seattle Kraken,5,,"17,151",2:20,
10/26/2021,Minnesota Wild,3,Vancouver Canucks,2,,"18,870",2:28,
10/27/2021,Toronto Maple Leafs,3,Chicago Blackhawks,2,OT,"18,616",2:29,
10/27/2021,Vegas Golden Knights,3,Dallas Stars,2,OT,"18,114",2:27,
10/27/2021,Philadelphia Flyers,5,Edmonton Oilers,3,,"14,328",2:24,
10/27/2021,Boston Bruins,1,Florida Panthers,4,,"12,306",2:26,
10/27/2021,Detroit Red Wings,3,Washington Capitals,2,OT,"18,573",2:24,
10/28/2021,Buffalo Sabres,4,Anaheim Ducks,3,OT,"12,014",2:25,
10/28/2021,Boston Bruins,0,Carolina Hurricanes,3,,"16,093",2:31,
10/28/2021,Winnipeg Jets,3,Los Angeles Kings,2,,"11,207",2:16,
10/28/2021,Calgary Flames,4,Pittsburgh Penguins,0,,"17,743",2:23,
10/28/2021,Minnesota Wild,1,Seattle Kraken,4,,"17,151",2:29,
10/28/2021,Montreal Canadiens,4,San Jose Sharks,0,,"11,463",2:23,
10/28/2021,Colorado Avalanche,4,St. Louis Blues,3,,"16,558",2:43,
10/28/2021,Arizona Coyotes,1,Tampa Bay Lightning,5,,"19,092",2:35,
10/28/2021,Philadelphia Flyers,2,Vancouver Canucks,1,,"18,344",2:19,
10/29/2021,Chicago Blackhawks,3,Carolina Hurricanes,6,,"16,434",2:30,
10/29/2021,Ottawa Senators,4,Dallas Stars,1,,"17,346",2:28,
10/29/2021,Florida Panthers,3,Detroit Red Wings,2,OT,"15,593",2:28,
10/29/2021,Columbus Blue Jackets,0,New York Rangers,4,,"14,532",2:24,
10/29/2021,Anaheim Ducks,4,Vegas Golden Knights,5,SO,"18,029",2:45,
10/29/2021,Arizona Coyotes,0,Washington Capitals,2,,"18,573",2:18,
10/30/2021,Florida Panthers,2,Boston Bruins,3,SO,"17,850",2:33,
10/30/2021,Philadelphia Flyers,0,Calgary Flames,4,,"15,319",2:29,
10/30/2021,Minnesota Wild,1,Colorado Avalanche,4,,"17,708",2:33,
10/30/2021,Montreal Canadiens,2,Los Angeles Kings,5,,"12,785",2:27,
10/30/2021,New York Islanders,2,Nashville Predators,3,SO,"17,159",2:43,
10/30/2021,New Jersey Devils,4,Pittsburgh Penguins,2,,"17,452",2:28,
10/30/2021,Winnipeg Jets,1,San Jose Sharks,2,OT,"11,845",2:22,
10/30/2021,Chicago Blackhawks,0,St. Louis Blues,1,,"16,856",2:24,
10/30/2021,Detroit Red Wings,4,Toronto Maple Leafs,5,,"18,921",2:23,
10/30/2021,Edmonton Oilers,2,Vancouver Canucks,1,,"18,422",2:22,
10/31/2021,Montreal Canadiens,2,Anaheim Ducks,4,,"11,652",2:23,
10/31/2021,Arizona Coyotes,1,Carolina Hurricanes,2,,"14,343",2:28,
10/31/2021,Buffalo Sabres,2,Los Angeles Kings,3,,"12,101",2:19,
10/31/2021,Columbus Blue Jackets,4,New Jersey Devils,3,SO,"10,239",2:36,
10/31/2021,New York Rangers,3,Seattle Kraken,1,,"17,151",2:26,
11/1/2021,Ottawa Senators,1,Chicago Blackhawks,5,,"15,946",2:18,
11/1/2021,Seattle Kraken,2,Edmonton Oilers,5,,"15,860",2:18,
11/1/2021,Washington Capitals,2,Tampa Bay Lightning,3,,"19,092",2:28,
11/2/2021,New Jersey Devils,0,Anaheim Ducks,4,,"13,252",2:27,
11/2/2021,Nashville Predators,3,Calgary Flames,2,OT,"14,324",2:28,
11/2/2021,Ottawa Senators,4,Minnesota Wild,5,OT,"15,276",2:43,
11/2/2021,Detroit Red Wings,0,Montreal Canadiens,3,,"19,547",2:23,
11/2/2021,Arizona Coyotes,0,Philadelphia Flyers,3,,"16,057",2:24,
11/2/2021,Buffalo Sabres,3,San Jose Sharks,5,,"10,059",2:19,
11/2/2021,Vegas Golden Knights,0,Toronto Maple Leafs,4,,"18,689",2:20,
11/2/2021,New York Rangers,2,Vancouver Canucks,3,OT,"18,257",2:22,
11/2/2021,Dallas Stars,3,Winnipeg Jets,4,SO,"13,174",2:46,
11/3/2021,Carolina Hurricanes,4,Chicago Blackhawks,3,,"16,449",2:23,
11/3/2021,Columbus Blue Jackets,5,Colorado Avalanche,4,OT,"16,634",2:29,
11/3/2021,Nashville Predators,2,Edmonton Oilers,5,,"14,414",2:28,
11/3/2021,St. Louis Blues,2,Los Angeles Kings,3,SO,"11,756",2:41,
11/4/2021,Detroit Red Wings,1,Boston Bruins,5,,"17,850",2:29,
11/4/2021,Dallas Stars,4,Calgary Flames,3,OT,"14,715",2:34,
11/4/2021,Washington Capitals,4,Florida Panthers,5,OT,"12,542",2:33,
11/4/2021,New York Islanders,6,Montreal Canadiens,2,,"19,924",2:28,
11/4/2021,Vegas Golden Knights,5,Ottawa Senators,1,,"13,211",2:19,
11/4/2021,Philadelphia Flyers,2,Pittsburgh Penguins,3,OT,"17,037",2:31,
11/4/2021,Buffalo Sabres,2,Seattle Kraken,5,,"17,151",2:30,
11/4/2021,St. Louis Blues,5,San Jose Sharks,3,,"11,816",2:23,
11/4/2021,Tampa Bay Lightning,1,Toronto Maple Leafs,2,OT,"18,937",2:31,
11/5/2021,Arizona Coyotes,1,Anaheim Ducks,3,,"12,148",2:29,
11/5/2021,New York Rangers,5,Edmonton Oilers,6,OT,"17,404",2:30,
11/5/2021,New Jersey Devils,2,Los Angeles Kings,3,OT,"16,045",2:30,
11/5/2021,Nashville Predators,3,Vancouver Canucks,2,,"18,870",2:27,
11/5/2021,Chicago Blackhawks,1,Winnipeg Jets,5,,"13,756",2:21,
11/6/2021,Seattle Kraken,4,Arizona Coyotes,5,,"15,045",2:26,
11/6/2021,Detroit Red Wings,4,Buffalo Sabres,3,OT,"8,171",2:25,
11/6/2021,Colorado Avalanche,2,Columbus Blue Jackets,4,,"16,494",2:23,
11/6/2021,New York Rangers,0,Calgary Flames,6,,"15,879",2:25,
11/6/2021,Carolina Hurricanes,2,Florida Panthers,5,,"13,835",2:31,
11/6/2021,Vegas Golden Knights,5,Montreal Canadiens,2,,"20,156",2:31,
11/6/2021,Tampa Bay Lightning,5,Ottawa Senators,3,,"12,417",2:30,
11/6/2021,Minnesota Wild,5,Pittsburgh Penguins,4,SO,"17,181",2:46,
11/6/2021,New Jersey Devils,3,San Jose Sharks,2,SO,"12,019",2:33,
11/6/2021,Boston Bruins,2,Toronto Maple Leafs,5,,"19,077",2:30,
11/6/2021,New York Islanders,2,Winnipeg Jets,0,,"13,424",2:22,
11/6/2021,Philadelphia Flyers,2,Washington Capitals,1,,"18,573",2:23,
11/7/2021,St. Louis Blues,1,Anaheim Ducks,4,,"12,056",2:29,
11/7/2021,Nashville Predators,1,Chicago Blackhawks,2,OT,"16,891",2:19,
11/7/2021,Vegas Golden Knights,2,Detroit Red Wings,5,,"16,598",2:24,
11/7/2021,New York Islanders,2,Minnesota Wild,5,,"15,547",2:17,
11/7/2021,Dallas Stars,3,Vancouver Canucks,6,,"18,661",2:25,
11/8/2021,Florida Panthers,3,New York Rangers,4,,"14,877",2:29,
11/8/2021,Los Angeles Kings,5,Toronto Maple Leafs,1,,"18,983",2:28,
11/8/2021,Buffalo Sabres,3,Washington Capitals,5,,"18,573",2:24,
11/9/2021,Ottawa Senators,2,Boston Bruins,3,,"17,850",2:35,
11/9/2021,San Jose Sharks,4,Calgary Flames,1,,"14,960",2:31,
11/9/2021,Pittsburgh Penguins,2,Chicago Blackhawks,3,SO,"17,736",2:41,
11/9/2021,Edmonton Oilers,2,Detroit Red Wings,4,,"16,953",2:25,
11/9/2021,Los Angeles Kings,3,Montreal Canadiens,2,OT,"20,042",2:41,
11/9/2021,Florida Panthers,3,New Jersey Devils,7,,"10,627",2:27,
11/9/2021,Carolina Hurricanes,2,Tampa Bay Lightning,1,OT,"19,092",2:37,
11/9/2021,Anaheim Ducks,3,Vancouver Canucks,2,OT,"18,201",2:27,
11/9/2021,Seattle Kraken,2,Vegas Golden Knights,4,,"18,246",2:26,
11/9/2021,St. Louis Blues,3,Winnipeg Jets,2,SO,"14,004",2:34,
11/10/2021,Minnesota Wild,5,Arizona Coyotes,2,,"13,488",2:23,
11/10/2021,Nashville Predators,4,Dallas Stars,2,,"17,560",2:22,
11/10/2021,Toronto Maple Leafs,3,Philadelphia Flyers,0,,"17,997",2:33,
11/11/2021,Edmonton Oilers,5,Boston Bruins,3,,"17,850",2:25,
11/11/2021,Vancouver Canucks,1,Colorado Avalanche,7,,"17,226",2:23,
11/11/2021,Washington Capitals,2,Detroit Red Wings,0,,"16,812",2:25,
11/11/2021,Calgary Flames,2,Montreal Canadiens,4,,"20,399",2:27,
11/11/2021,New York Islanders,0,New Jersey Devils,4,,"13,816",2:24,
11/11/2021,Los Angeles Kings,2,Ottawa Senators,0,,"8,221",2:22,
11/11/2021,Florida Panthers,2,Pittsburgh Penguins,3,SO,"17,194",2:39,
11/11/2021,Anaheim Ducks,7,Seattle Kraken,4,,"17,151",2:26,
11/11/2021,Nashville Predators,4,St. Louis Blues,3,OT,"18,096",2:31,
11/11/2021,Minnesota Wild,2,Vegas Golden Knights,3,,"18,267",2:26,
11/11/2021,San Jose Sharks,1,Winnipeg Jets,4,,"14,229",2:20,
11/12/2021,Edmonton Oilers,2,Buffalo Sabres,3,,"8,258",2:34,
11/12/2021,Philadelphia Flyers,2,Carolina Hurricanes,1,,"18,680",2:36,
11/12/2021,Washington Capitals,4,Columbus Blue Jackets,3,,"16,985",2:24,
11/12/2021,Arizona Coyotes,1,Chicago Blackhawks,2,,"17,828",2:32,
11/12/2021,Calgary Flames,1,Toronto Maple Leafs,2,OT,"18,826",2:29,
11/13/2021,Toronto Maple Leafs,5,Buffalo Sabres,4,,"7,992",2:21,
11/13/2021,St. Louis Blues,2,Carolina Hurricanes,3,,"18,680",2:22,
11/13/2021,New York Rangers,5,Columbus Blue Jackets,3,,"15,539",2:29,
11/13/2021,San Jose Sharks,2,Colorado Avalanche,6,,"18,015",2:28,
11/13/2021,Philadelphia Flyers,2,Dallas Stars,5,,"18,532",2:31,
11/13/2021,Montreal Canadiens,2,Detroit Red Wings,3,OT,"18,076",2:39,
11/13/2021,Boston Bruins,5,New Jersey Devils,2,,"16,514",2:30,
11/13/2021,Arizona Coyotes,1,Nashville Predators,4,,"17,159",2:29,
11/13/2021,Pittsburgh Penguins,3,Ottawa Senators,6,,"14,661",2:22,
11/13/2021,Minnesota Wild,4,Seattle Kraken,2,,"17,151",2:26,
11/13/2021,Florida Panthers,2,Tampa Bay Lightning,3,OT,"19,092",2:40,
11/13/2021,Vancouver Canucks,4,Vegas Golden Knights,7,,"18,264",2:36,
11/13/2021,Los Angeles Kings,2,Winnipeg Jets,3,OT,"13,776",2:17,
11/14/2021,Vancouver Canucks,1,Anaheim Ducks,5,,"11,892",2:21,
11/14/2021,Montreal Canadiens,2,Boston Bruins,5,,"17,850",2:29,
11/14/2021,New Jersey Devils,3,New York Rangers,4,SO,"16,130",2:53,
11/14/2021,Calgary Flames,4,Ottawa Senators,0,,"10,244",2:27,
11/14/2021,Edmonton Oilers,5,St. Louis Blues,4,,"18,096",2:32,
11/14/2021,Pittsburgh Penguins,1,Washington Capitals,6,,"18,573",2:21,
11/15/2021,Detroit Red Wings,3,Columbus Blue Jackets,5,,"15,293",2:23,
11/15/2021,New York Islanders,1,Tampa Bay Lightning,4,,"19,092",2:35,
11/16/2021,Washington Capitals,2,Anaheim Ducks,3,OT,"13,456",2:30,
11/16/2021,Detroit Red Wings,2,Dallas Stars,5,,"17,764",2:24,
11/16/2021,New York Islanders,1,Florida Panthers,6,,"14,003",2:24,
11/16/2021,San Jose Sharks,4,Minnesota Wild,1,,"15,367",2:23,
11/16/2021,Montreal Canadiens,2,New York Rangers,3,,"15,255",2:26,
11/16/2021,Calgary Flames,1,Philadelphia Flyers,2,OT,"16,278",2:41,
11/16/2021,Buffalo Sabres,2,Pittsburgh Penguins,1,,"16,366",2:30,
11/16/2021,Arizona Coyotes,3,St. Louis Blues,2,,"16,738",2:26,
11/16/2021,Nashville Predators,0,Toronto Maple Leafs,3,,"18,949",2:27,
11/16/2021,Carolina Hurricanes,4,Vegas Golden Knights,2,,"17,737",2:34,
11/16/2021,Edmonton Oilers,2,Winnipeg Jets,5,,"13,473",2:28,
11/17/2021,Washington Capitals,2,Los Angeles Kings,0,,"14,694",2:31,
11/17/2021,Chicago Blackhawks,4,Seattle Kraken,2,,"17,151",2:22,
11/17/2021,Colorado Avalanche,4,Vancouver Canucks,2,,"18,361",2:34,
11/18/2021,Carolina Hurricanes,2,Anaheim Ducks,1,,"12,379",2:27,
11/18/2021,Columbus Blue Jackets,5,Arizona Coyotes,4,SO,"7,865",2:39,
11/18/2021,Calgary Flames,5,Buffalo Sabres,0,,"7,753",2:16,
11/18/2021,Winnipeg Jets,1,Edmonton Oilers,2,SO,"15,273",2:42,
11/18/2021,New Jersey Devils,1,Florida Panthers,4,,"12,157",2:22,
11/18/2021,Dallas Stars,2,Minnesota Wild,7,,"17,088",2:32,
11/18/2021,Pittsburgh Penguins,6,Montreal Canadiens,0,,"20,712",2:12,
11/18/2021,Tampa Bay Lightning,4,Philadelphia Flyers,3,SO,"18,243",2:36,
11/18/2021,San Jose Sharks,1,St. Louis Blues,4,,"16,953",2:27,
11/18/2021,New York Rangers,1,Toronto Maple Leafs,2,,"19,029",2:18,
11/18/2021,Detroit Red Wings,2,Vegas Golden Knights,5,,"18,002",2:20,
11/19/2021,Colorado Avalanche,7,Seattle Kraken,3,,"17,151",2:35,
11/19/2021,Winnipeg Jets,2,Vancouver Canucks,3,,"18,628",2:22,
11/20/2021,Detroit Red Wings,1,Arizona Coyotes,2,OT,"12,906",2:20,
11/20/2021,St. Louis Blues,1,Dallas Stars,4,,"18,532",2:30,
11/20/2021,Chicago Blackhawks,2,Edmonton Oilers,5,,"18,347",2:21,
11/20/2021,Minnesota Wild,4,Florida Panthers,5,,"13,854",2:32,
11/20/2021,Carolina Hurricanes,5,Los Angeles Kings,4,,"15,744",2:18,
11/20/2021,Nashville Predators,3,Montreal Canadiens,6,,"20,522",2:43,
11/20/2021,Calgary Flames,5,New York Islanders,2,,"17,255",2:24,
11/20/2021,Boston Bruins,5,Philadelphia Flyers,2,,"19,644",2:32,
11/20/2021,Washington Capitals,4,San Jose Sharks,0,,"16,527",2:25,
11/20/2021,New Jersey Devils,5,Tampa Bay Lightning,3,,"19,092",2:37,
11/20/2021,Pittsburgh Penguins,2,Toronto Maple Leafs,0,,"19,531",2:17,
11/20/2021,Columbus Blue Jackets,2,Vegas Golden Knights,3,,"18,313",2:35,
11/21/2021,Calgary Flames,4,Boston Bruins,0,,"17,850",2:28,
11/21/2021,Arizona Coyotes,2,Los Angeles Kings,1,OT,"13,474",2:24,
11/21/2021,Toronto Maple Leafs,3,New York Islanders,0,,"17,255",2:19,
11/21/2021,Buffalo Sabres,4,New York Rangers,5,,"17,256",2:21,
11/21/2021,Washington Capitals,2,Seattle Kraken,5,,"17,151",2:36,
11/21/2021,Minnesota Wild,4,Tampa Bay Lightning,5,SO,"19,092",2:51,
11/21/2021,Chicago Blackhawks,1,Vancouver Canucks,0,,"18,830",2:21,
11/22/2021,Columbus Blue Jackets,7,Buffalo Sabres,4,,"7,978",2:22,
11/22/2021,Ottawa Senators,5,Colorado Avalanche,7,,"16,706",2:36,
11/22/2021,Anaheim Ducks,2,Nashville Predators,3,,"17,159",2:32,
11/22/2021,Carolina Hurricanes,1,San Jose Sharks,2,OT,"10,970",2:20,
11/22/2021,Vegas Golden Knights,2,St. Louis Blues,5,,"18,096",2:26,
11/22/2021,Pittsburgh Penguins,3,Winnipeg Jets,1,,"13,570",2:19,
11/23/2021,Chicago Blackhawks,2,Calgary Flames,5,,"15,464",2:20,
11/23/2021,Edmonton Oilers,1,Dallas Stars,4,,"18,532",2:31,
11/23/2021,Philadelphia Flyers,0,Tampa Bay Lightning,4,,"19,092",2:30,
11/24/2021,Edmonton Oilers,5,Arizona Coyotes,3,,"12,845",2:32,
11/24/2021,Boston Bruins,5,Buffalo Sabres,1,,"9,416",2:23,
11/24/2021,Winnipeg Jets,0,Columbus Blue Jackets,3,,"15,733",2:27,
11/24/2021,Anaheim Ducks,2,Colorado Avalanche,5,,"16,343",2:36,
11/24/2021,St. Louis Blues,2,Detroit Red Wings,4,,"18,591",2:24,
11/24/2021,Philadelphia Flyers,1,Florida Panthers,2,OT,"15,545",2:31,
11/24/2021,Toronto Maple Leafs,6,Los Angeles Kings,2,,"15,166",2:21,
11/24/2021,Minnesota Wild,3,New Jersey Devils,2,SO,"14,763",2:32,
11/24/2021,Vegas Golden Knights,5,Nashville Predators,2,,"17,174",2:37,
11/24/2021,New York Rangers,4,New York Islanders,1,,"17,255",2:30,
11/24/2021,Vancouver Canucks,1,Pittsburgh Penguins,4,,"17,590",2:24,
11/24/2021,Carolina Hurricanes,1,Seattle Kraken,2,,"17,151",2:30,
11/24/2021,Ottawa Senators,3,San Jose Sharks,6,,"10,076",2:31,
11/24/2021,Montreal Canadiens,3,Washington Capitals,6,,"18,573",2:29,
11/26/2021,Ottawa Senators,0,Anaheim Ducks,4,,"14,687",2:21,
11/26/2021,New York Rangers,5,Boston Bruins,2,,"17,850",2:34,
11/26/2021,Montreal Canadiens,1,Buffalo Sabres,4,,"9,958",2:20,
11/26/2021,Vancouver Canucks,2,Columbus Blue Jackets,4,,"16,992",2:20,
11/26/2021,St. Louis Blues,2,Chicago Blackhawks,3,OT,"19,681",2:25,
11/26/2021,Colorado Avalanche,1,Dallas Stars,3,,"18,532",2:23,
11/26/2021,Winnipeg Jets,1,Minnesota Wild,7,,"19,113",2:21,
11/26/2021,New Jersey Devils,2,Nashville Predators,4,,"17,159",2:25,
11/26/2021,Pittsburgh Penguins,1,New York Islanders,0,,"17,255",2:21,
11/26/2021,Carolina Hurricanes,6,Philadelphia Flyers,3,,"18,959",2:31,
11/26/2021,Toronto Maple Leafs,4,San Jose Sharks,1,,"14,068",2:17,
11/26/2021,Seattle Kraken,0,Tampa Bay Lightning,3,,"19,092",2:13,
11/26/2021,Florida Panthers,3,Washington Capitals,4,,"18,573",2:35,
11/27/2021,Dallas Stars,3,Arizona Coyotes,2,,"10,839",2:26,
11/27/2021,Winnipeg Jets,4,Calgary Flames,2,,"17,036",2:24,
11/27/2021,Nashville Predators,2,Colorado Avalanche,6,,"17,050",2:38,
11/27/2021,Buffalo Sabres,2,Detroit Red Wings,3,OT,"18,050",2:27,
11/27/2021,Seattle Kraken,4,Florida Panthers,1,,"15,305",2:18,
11/27/2021,Ottawa Senators,2,Los Angeles Kings,4,,"15,406",2:30,
11/27/2021,Montreal Canadiens,6,Pittsburgh Penguins,3,,"17,985",2:34,
11/27/2021,Columbus Blue Jackets,3,St. Louis Blues,6,,"18,096",2:23,
11/27/2021,Edmonton Oilers,3,Vegas Golden Knights,2,,"18,381",2:26,
11/28/2021,Toronto Maple Leafs,5,Anaheim Ducks,1,,"13,664",2:18,
11/28/2021,Vancouver Canucks,2,Boston Bruins,3,,"17,850",2:35,
11/28/2021,Washington Capitals,4,Carolina Hurricanes,2,,"18,815",2:35,
11/28/2021,San Jose Sharks,2,Chicago Blackhawks,0,,"17,663",2:15,
11/28/2021,Tampa Bay Lightning,2,Minnesota Wild,4,,"17,785",2:24,
11/28/2021,Philadelphia Flyers,2,New Jersey Devils,5,,"13,113",2:25,
11/29/2021,Seattle Kraken,7,Buffalo Sabres,4,,"10,004",2:26,
11/29/2021,Pittsburgh Penguins,1,Calgary Flames,2,SO,"15,343",2:43,
11/29/2021,Vancouver Canucks,2,Montreal Canadiens,1,,"20,478",2:25,
11/29/2021,Arizona Coyotes,1,Winnipeg Jets,0,,"14,129",2:19,
11/30/2021,Detroit Red Wings,2,Boston Bruins,1,,"17,850",2:33,
