Date,Visitor,G,Home,G2,Column1,Att.,LOG,Notes
11/16/2014,Dallas Stars,2,Chicago Blackhawks,6,,21671,,
11/16/2014,Arizona Coyotes,2,Edmonton Oilers,1,,16839,,
11/18/2014,Florida Panthers,2,Los Angeles Kings,5,,18230,,
11/18/2014,Tampa Bay Lightning,2,New York Islanders,5,,12908,,
11/20/2014,Carolina Hurricanes,2,Los Angeles Kings,3,,18230,,
11/20/2014,Nashville Predators,2,Ottawa Senators,3,,16796,,
11/20/2014,Tampa Bay Lightning,2,Toronto Maple Leafs,5,,19089,,
11/21/2014,New Jersey Devils,2,Edmonton Oilers,0,,16839,,
11/22/2014,Montreal Canadiens,2,Boston Bruins,0,,17565,,
11/22/2014,Columbus Blue Jackets,2,Philadelphia Flyers,4,,19846,,
11/22/2014,Buffalo Sabres,2,Washington Capitals,1,,18506,,
11/25/2014,Calgary Flames,2,Anaheim Ducks,3,,17174,,
11/25/2014,Edmonton Oilers,2,Dallas Stars,3,,16322,,
11/26/2014,Winnipeg Jets,2,Buffalo Sabres,1,,18442,,
11/26/2014,Philadelphia Flyers,2,Detroit Red Wings,5,,20027,,
11/26/2014,Calgary Flames,2,San Jose Sharks,0,,17353,,
11/28/2014,Ottawa Senators,2,Florida Panthers,3,,9758,,
11/28/2014,New York Islanders,2,Washington Capitals,5,,18506,,
11/29/2014,Dallas Stars,2,Colorado Avalanche,5,,15761,,
11/29/2014,Philadelphia Flyers,2,New York Rangers,5,,18006,,
11/29/2014,Washington Capitals,2,Toronto Maple Leafs,6,,19161,,
12/1/2014,Boston Bruins,2,Anaheim Ducks,3,,16457,,
12/2/2014,Arizona Coyotes,2,Calgary Flames,5,,18837,,
12/4/2014,Washington Capitals,2,Carolina Hurricanes,1,,10783,,
12/4/2014,Dallas Stars,2,Detroit Red Wings,5,,20027,,
12/4/2014,New York Islanders,2,Ottawa Senators,1,,20511,,
12/5/2014,Colorado Avalanche,2,Winnipeg Jets,6,,15016,,
12/6/2014,New York Rangers,2,Detroit Red Wings,3,,20027,,
12/6/2014,Buffalo Sabres,2,Florida Panthers,3,,8597,,
12/6/2014,Philadelphia Flyers,2,Los Angeles Kings,1,,18230,,
12/6/2014,Ottawa Senators,2,Pittsburgh Penguins,3,,18492,,
12/6/2014,Vancouver Canucks,2,Toronto Maple Leafs,5,,19346,,
12/8/2014,New Jersey Devils,2,Carolina Hurricanes,1,,9815,,
12/8/2014,Florida Panthers,2,St. Louis Blues,4,,17330,,
12/9/2014,Edmonton Oilers,2,San Jose Sharks,5,,17007,,
12/12/2014,Los Angeles Kings,2,Montreal Canadiens,6,,21287,,
12/13/2014,Chicago Blackhawks,2,New York Islanders,3,,16170,,
12/13/2014,Tampa Bay Lightning,2,Washington Capitals,4,,18506,,
12/14/2014,New York Rangers,2,Edmonton Oilers,0,,16839,,
12/15/2014,Tampa Bay Lightning,2,Pittsburgh Penguins,4,,18487,,
12/16/2014,Los Angeles Kings,2,St. Louis Blues,5,,17212,,
12/16/2014,Anaheim Ducks,2,Toronto Maple Leafs,6,,18953,,
12/17/2014,Ottawa Senators,2,New Jersey Devils,0,,15379,,
12/17/2014,Dallas Stars,2,Vancouver Canucks,0,,18755,,
12/18/2014,Anaheim Ducks,2,Montreal Canadiens,1,,21286,,
12/19/2014,Dallas Stars,2,Calgary Flames,1,,19289,,
12/19/2014,New York Islanders,2,Detroit Red Wings,1,,20027,,
12/19/2014,Anaheim Ducks,2,Ottawa Senators,6,,19443,,
12/20/2014,Arizona Coyotes,2,Los Angeles Kings,4,,18230,,
12/23/2014,Washington Capitals,2,New York Rangers,4,,18006,,
12/27/2014,Boston Bruins,2,Columbus Blue Jackets,6,,16795,,
12/29/2014,Philadelphia Flyers,2,Arizona Coyotes,4,,16521,,
12/29/2014,Detroit Red Wings,2,Boston Bruins,5,,17565,,
12/29/2014,New York Rangers,2,Dallas Stars,3,,18532,,
12/29/2014,Buffalo Sabres,2,Ottawa Senators,5,,18284,,
12/29/2014,Toronto Maple Leafs,2,Tampa Bay Lightning,3,,19204,,
12/30/2014,St. Louis Blues,2,Nashville Predators,3,,17401,,
1/2/2015,Florida Panthers,2,Buffalo Sabres,0,,19070,,
1/2/2015,New York Islanders,2,Calgary Flames,1,,19289,,
1/3/2015,Philadelphia Flyers,2,New Jersey Devils,5,,15066,,
1/4/2015,New York Islanders,2,Edmonton Oilers,5,,16839,,
1/6/2015,Colorado Avalanche,2,Chicago Blackhawks,0,,21492,,
1/6/2015,Carolina Hurricanes,2,Nashville Predators,3,,15706,,
1/6/2015,New York Islanders,2,Vancouver Canucks,3,,18562,,
1/8/2015,Buffalo Sabres,2,Carolina Hurricanes,5,,9781,,
1/8/2015,Ottawa Senators,2,Colorado Avalanche,5,,14697,,
1/8/2015,San Jose Sharks,2,St. Louis Blues,7,,19220,,
1/9/2015,Chicago Blackhawks,2,Edmonton Oilers,5,,16839,,
1/9/2015,Columbus Blue Jackets,2,Toronto Maple Leafs,5,,18965,,
1/13/2015,Minnesota Wild,2,Pittsburgh Penguins,7,,18642,,
1/13/2015,Edmonton Oilers,2,St. Louis Blues,4,,18279,,
1/13/2015,Florida Panthers,2,Winnipeg Jets,8,,15016,,
1/15/2015,Winnipeg Jets,2,Dallas Stars,1,,16221,,
1/15/2015,Edmonton Oilers,2,Tampa Bay Lightning,3,,18609,,
1/16/2015,New York Rangers,2,Columbus Blue Jackets,1,,16104,,
1/17/2015,Nashville Predators,2,Detroit Red Wings,5,,20027,,
1/19/2015,Vancouver Canucks,2,Florida Panthers,1,,9373,,
1/21/2015,Los Angeles Kings,2,San Jose Sharks,4,,17562,,
1/27/2015,Tampa Bay Lightning,2,Carolina Hurricanes,4,,12508,,
1/27/2015,Minnesota Wild,2,Edmonton Oilers,1,,16839,,
1/27/2015,Dallas Stars,2,Montreal Canadiens,3,,21286,,
1/29/2015,Buffalo Sabres,2,Edmonton Oilers,3,,16839,,
1/29/2015,Columbus Blue Jackets,2,Florida Panthers,3,,7917,,
1/29/2015,Winnipeg Jets,2,Philadelphia Flyers,5,,19673,,
1/30/2015,Buffalo Sabres,2,Vancouver Canucks,5,,18570,,
1/31/2015,Edmonton Oilers,2,Calgary Flames,4,,19289,,
1/31/2015,Arizona Coyotes,2,Ottawa Senators,7,,18489,,
2/2/2015,Winnipeg Jets,2,Calgary Flames,5,,18824,,
2/4/2015,Pittsburgh Penguins,2,Edmonton Oilers,0,,16839,,
2/4/2015,Boston Bruins,2,New York Rangers,3,,18006,,
2/5/2015,Los Angeles Kings,2,Florida Panthers,3,,9624,,
2/5/2015,Washington Capitals,2,Ottawa Senators,1,,16543,,
2/7/2015,Dallas Stars,2,Buffalo Sabres,3,,18426,,
2/7/2015,New Jersey Devils,2,Montreal Canadiens,6,,21287,,
2/7/2015,New York Rangers,2,Nashville Predators,3,,17329,,
2/9/2015,Edmonton Oilers,2,New Jersey Devils,1,,11519,,
2/10/2015,Ottawa Senators,2,Buffalo Sabres,1,,19070,,
2/10/2015,Anaheim Ducks,2,Florida Panthers,6,,8576,,
2/10/2015,Edmonton Oilers,2,New York Islanders,3,,15608,,
2/12/2015,Anaheim Ducks,2,Carolina Hurricanes,1,,11991,,
2/12/2015,Toronto Maple Leafs,2,New York Islanders,3,,15388,,
2/13/2015,Boston Bruins,2,Vancouver Canucks,5,,18870,,
2/14/2015,Vancouver Canucks,2,Calgary Flames,3,,19289,,
2/14/2015,Edmonton Oilers,2,Ottawa Senators,7,,17160,,
2/15/2015,Philadelphia Flyers,2,Buffalo Sabres,1,,18759,,
2/16/2015,Arizona Coyotes,2,Colorado Avalanche,5,,14132,,
2/16/2015,Montreal Canadiens,2,Detroit Red Wings,0,,20027,,
2/16/2015,Tampa Bay Lightning,2,Los Angeles Kings,3,,18230,,
2/16/2015,Minnesota Wild,2,Vancouver Canucks,3,,18465,,
2/18/2015,Montreal Canadiens,2,Ottawa Senators,4,,18949,,
2/19/2015,Nashville Predators,2,New York Islanders,5,,16170,,
2/19/2015,Columbus Blue Jackets,2,Pittsburgh Penguins,1,,18597,,
2/20/2015,Vancouver Canucks,2,New Jersey Devils,4,,14822,,
2/21/2015,Anaheim Ducks,2,Edmonton Oilers,1,,16839,,
2/22/2015,Dallas Stars,2,Minnesota Wild,6,,18754,,
2/22/2015,Washington Capitals,2,Philadelphia Flyers,3,,19703,,
2/24/2015,Vancouver Canucks,2,Boston Bruins,1,,17565,,
2/24/2015,Edmonton Oilers,2,Minnesota Wild,1,,19044,,
2/24/2015,Colorado Avalanche,2,Nashville Predators,5,,17113,,
2/24/2015,Dallas Stars,2,Winnipeg Jets,4,,15016,,
2/26/2015,Philadelphia Flyers,2,Toronto Maple Leafs,3,,18892,,
2/27/2015,Los Angeles Kings,2,Anaheim Ducks,4,,17413,,
2/28/2015,New Jersey Devils,2,Columbus Blue Jackets,0,,17814,,
2/28/2015,St. Louis Blues,2,Edmonton Oilers,1,,16839,,
2/28/2015,New York Rangers,2,Philadelphia Flyers,4,,19979,,
3/1/2015,Los Angeles Kings,2,Winnipeg Jets,5,,15916,,
3/2/2015,Carolina Hurricanes,2,Chicago Blackhawks,5,,21641,,
3/5/2015,Toronto Maple Leafs,2,Tampa Bay Lightning,4,,19204,,
3/5/2015,Minnesota Wild,2,Washington Capitals,1,,18506,,
3/6/2015,Buffalo Sabres,2,Ottawa Senators,3,,18241,,
3/7/2015,Montreal Canadiens,2,Arizona Coyotes,0,,14094,,
3/8/2015,Philadelphia Flyers,2,New Jersey Devils,5,,16592,,
3/9/2015,Edmonton Oilers,2,Detroit Red Wings,5,,20027,,
3/10/2015,New Jersey Devils,2,Minnesota Wild,6,,19034,,
3/10/2015,New York Rangers,2,New York Islanders,1,,16170,,
3/10/2015,Dallas Stars,2,Philadelphia Flyers,1,,18723,,
3/12/2015,Chicago Blackhawks,2,Arizona Coyotes,1,,17534,,
3/12/2015,Winnipeg Jets,2,Florida Panthers,4,,9819,,
3/13/2015,Anaheim Ducks,2,Minnesota Wild,1,,19045,,
3/13/2015,Ottawa Senators,2,New York Islanders,1,,16170,,
3/14/2015,New York Rangers,2,Buffalo Sabres,0,,19070,,
3/14/2015,Florida Panthers,2,Carolina Hurricanes,0,,11790,,
3/14/2015,Calgary Flames,2,Colorado Avalanche,3,,18007,,
3/14/2015,Nashville Predators,2,Los Angeles Kings,1,,18230,,
3/14/2015,Detroit Red Wings,2,Philadelphia Flyers,7,,19701,,
3/14/2015,Boston Bruins,2,Pittsburgh Penguins,0,,18651,,
3/14/2015,Winnipeg Jets,2,Tampa Bay Lightning,1,,19204,,
3/15/2015,Nashville Predators,2,Anaheim Ducks,4,,17295,,
3/16/2015,Montreal Canadiens,2,Tampa Bay Lightning,4,,19204,,
3/17/2015,San Jose Sharks,2,Winnipeg Jets,5,,15016,,
3/22/2015,Anaheim Ducks,2,New York Rangers,7,,18006,,
3/23/2015,Colorado Avalanche,2,Calgary Flames,3,,18613,,
3/23/2015,San Jose Sharks,2,Ottawa Senators,5,,18193,,
3/23/2015,Minnesota Wild,2,Toronto Maple Leafs,1,,18366,,
3/24/2015,Winnipeg Jets,2,Vancouver Canucks,5,,18870,,
3/26/2015,Pittsburgh Penguins,2,Carolina Hurricanes,5,,13738,,
3/26/2015,Montreal Canadiens,2,Winnipeg Jets,5,,15016,,
3/27/2015,Calgary Flames,2,Minnesota Wild,4,,19040,,
3/28/2015,New York Rangers,2,Boston Bruins,4,,17565,,
3/28/2015,Arizona Coyotes,2,Pittsburgh Penguins,3,,18627,,
3/29/2015,Anaheim Ducks,2,New Jersey Devils,1,,15987,,
3/31/2015,Florida Panthers,2,Boston Bruins,3,,17565,,
3/31/2015,Carolina Hurricanes,2,Washington Capitals,4,,18506,,
4/2/2015,Edmonton Oilers,2,Los Angeles Kings,8,,18230,,
4/5/2015,St. Louis Blues,2,Chicago Blackhawks,1,,22017,,
4/5/2015,Washington Capitals,2,Detroit Red Wings,1,,20027,,
4/6/2015,Winnipeg Jets,2,Minnesota Wild,0,,19010,,
4/7/2015,Arizona Coyotes,2,Calgary Flames,3,,19289,,
4/7/2015,Minnesota Wild,2,Chicago Blackhawks,1,,21851,,
4/7/2015,Nashville Predators,2,Colorado Avalanche,3,,13561,,
4/7/2015,Carolina Hurricanes,2,Detroit Red Wings,3,,20027,,
4/7/2015,Los Angeles Kings,2,Edmonton Oilers,4,,16839,,
4/9/2015,Boston Bruins,2,Florida Panthers,4,,11778,,
4/10/2015,Buffalo Sabres,2,Columbus Blue Jackets,4,,17855,,
4/11/2015,Anaheim Ducks,2,Arizona Coyotes,1,,15733,,
4/11/2015,Pittsburgh Penguins,2,Buffalo Sabres,0,,19070,,
4/11/2015,Detroit Red Wings,2,Carolina Hurricanes,0,,16680,,
4/11/2015,Chicago Blackhawks,2,Colorado Avalanche,3,,18049,,
4/11/2015,New Jersey Devils,2,Florida Panthers,3,,12236,,
4/11/2015,Minnesota Wild,2,St. Louis Blues,4,,19155,,
10/8/2014,Philadelphia Flyers,1,Boston Bruins,2,,17565,,
10/9/2014,Boston Bruins,1,Detroit Red Wings,2,,20027,,
10/11/2014,Dallas Stars,1,Nashville Predators,4,,17113,,
10/11/2014,Calgary Flames,1,St. Louis Blues,4,,17120,,
10/12/2014,Winnipeg Jets,1,Los Angeles Kings,4,,18230,,
10/13/2014,Ottawa Senators,1,Florida Panthers,0,,7311,,
10/13/2014,Montreal Canadiens,1,Tampa Bay Lightning,7,,17622,,
10/14/2014,Edmonton Oilers,1,Los Angeles Kings,6,,18230,,
10/17/2014,Minnesota Wild,1,Anaheim Ducks,2,,17306,,
10/17/2014,Florida Panthers,1,Buffalo Sabres,0,,17864,,
10/18/2014,New York Islanders,1,Pittsburgh Penguins,3,,18655,,
10/19/2014,Minnesota Wild,1,Los Angeles Kings,2,,18230,,
10/21/2014,Carolina Hurricanes,1,Winnipeg Jets,3,,15016,,
10/22/2014,Buffalo Sabres,1,Anaheim Ducks,4,,16067,,
10/24/2014,Columbus Blue Jackets,1,Anaheim Ducks,4,,15778,,
10/25/2014,New York Rangers,1,Montreal Canadiens,3,,21287,,
10/26/2014,Ottawa Senators,1,Chicago Blackhawks,2,,21310,,
10/28/2014,Anaheim Ducks,1,Chicago Blackhawks,0,,21233,,
10/28/2014,Carolina Hurricanes,1,Vancouver Canucks,4,,18234,,
10/30/2014,Arizona Coyotes,1,Florida Panthers,2,,7691,,
11/1/2014,Philadelphia Flyers,1,Florida Panthers,2,,9774,,
11/1/2014,Dallas Stars,1,Minnesota Wild,4,,19088,,
11/1/2014,New York Islanders,1,San Jose Sharks,3,,17562,,
11/2/2014,Winnipeg Jets,1,Chicago Blackhawks,0,,21204,,
11/4/2014,St. Louis Blues,1,New Jersey Devils,0,,15102,,
11/4/2014,Detroit Red Wings,1,Ottawa Senators,3,,16436,,
11/4/2014,Edmonton Oilers,1,Philadelphia Flyers,4,,19566,,
11/4/2014,Nashville Predators,1,Winnipeg Jets,3,,15016,,
11/6/2014,Florida Panthers,1,Philadelphia Flyers,4,,19777,,
11/8/2014,New York Islanders,1,Arizona Coyotes,0,,14689,,
11/8/2014,Vancouver Canucks,1,Los Angeles Kings,5,,18230,,
11/8/2014,Minnesota Wild,1,Montreal Canadiens,4,,21287,,
11/10/2014,Calgary Flames,1,Carolina Hurricanes,4,,9906,,
11/11/2014,San Jose Sharks,1,Florida Panthers,4,,8075,,
11/11/2014,Minnesota Wild,1,New Jersey Devils,3,,14256,,
11/11/2014,Buffalo Sabres,1,St. Louis Blues,6,,17570,,
11/12/2014,Boston Bruins,1,Toronto Maple Leafs,6,,19264,,
11/13/2014,Boston Bruins,1,Montreal Canadiens,5,,21287,,
11/14/2014,Chicago Blackhawks,1,Detroit Red Wings,4,,20027,,
11/14/2014,New Jersey Devils,1,Washington Capitals,0,,18506,,
11/15/2014,Carolina Hurricanes,1,Boston Bruins,2,,17565,,
11/15/2014,San Jose Sharks,1,Columbus Blue Jackets,2,,15950,,
11/15/2014,Winnipeg Jets,1,Nashville Predators,2,,17113,,
11/15/2014,Washington Capitals,1,St. Louis Blues,4,,19339,,
11/18/2014,San Jose Sharks,1,Buffalo Sabres,4,,17435,,
11/18/2014,New Jersey Devils,1,Winnipeg Jets,3,,15016,,
11/20/2014,Arizona Coyotes,1,Dallas Stars,3,,16078,,
11/20/2014,St. Louis Blues,1,Montreal Canadiens,4,,21287,,
11/22/2014,Pittsburgh Penguins,1,New York Islanders,4,,16170,,
11/22/2014,Minnesota Wild,1,Tampa Bay Lightning,2,,19204,,
11/22/2014,Detroit Red Wings,1,Toronto Maple Leafs,4,,19311,,
11/23/2014,Arizona Coyotes,1,Anaheim Ducks,2,,15928,,
11/23/2014,Chicago Blackhawks,1,Vancouver Canucks,4,,18663,,
11/28/2014,Montreal Canadiens,1,Buffalo Sabres,2,,19070,,
11/29/2014,Columbus Blue Jackets,1,Nashville Predators,2,,16548,,
11/29/2014,New Jersey Devils,1,New York Islanders,3,,16170,,
11/29/2014,Ottawa Senators,1,Tampa Bay Lightning,4,,19204,,
12/1/2014,Florida Panthers,1,Columbus Blue Jackets,2,,12309,,
12/2/2014,Nashville Predators,1,Carolina Hurricanes,2,,9161,,
12/2/2014,Philadelphia Flyers,1,San Jose Sharks,2,,17159,,
12/3/2014,St. Louis Blues,1,Chicago Blackhawks,4,,21514,,
12/3/2014,Montreal Canadiens,1,Minnesota Wild,2,,19034,,
12/6/2014,Montreal Canadiens,1,Dallas Stars,4,,16098,,
12/7/2014,San Jose Sharks,1,Edmonton Oilers,2,,16839,,
12/9/2014,Vancouver Canucks,1,Montreal Canadiens,3,,21286,,
12/9/2014,Calgary Flames,1,Toronto Maple Leafs,4,,19122,,
12/10/2014,Edmonton Oilers,1,Anaheim Ducks,2,,16371,,
12/11/2014,New Jersey Devils,1,Philadelphia Flyers,4,,19572,,
12/11/2014,Minnesota Wild,1,San Jose Sharks,2,,17097,,
12/11/2014,Carolina Hurricanes,1,Tampa Bay Lightning,2,,18104,,
12/12/2014,Calgary Flames,1,Pittsburgh Penguins,3,,18471,,
12/13/2014,Carolina Hurricanes,1,Philadelphia Flyers,5,,19609,,
12/13/2014,Detroit Red Wings,1,Toronto Maple Leafs,4,,19063,,
12/14/2014,Calgary Flames,1,Chicago Blackhawks,2,,21572,,
12/16/2014,Carolina Hurricanes,1,Montreal Canadiens,4,,21286,,
12/16/2014,Buffalo Sabres,1,Winnipeg Jets,5,,15016,,
12/18/2014,Toronto Maple Leafs,1,Carolina Hurricanes,4,,12332,,
12/19/2014,Boston Bruins,1,Winnipeg Jets,2,,15016,,
12/20/2014,Ottawa Senators,1,Montreal Canadiens,4,,21287,,
12/20/2014,Tampa Bay Lightning,1,New York Islanders,3,,16170,,
12/20/2014,Florida Panthers,1,Pittsburgh Penguins,3,,18668,,
12/22/2014,Arizona Coyotes,1,Vancouver Canucks,7,,18794,,
12/22/2014,Ottawa Senators,1,Washington Capitals,2,,18506,,
12/27/2014,Edmonton Oilers,1,Calgary Flames,4,,19289,,
12/27/2014,San Jose Sharks,1,Los Angeles Kings,3,,18451,,
12/27/2014,Philadelphia Flyers,1,Nashville Predators,4,,17315,,
12/27/2014,New Jersey Devils,1,New York Rangers,3,,18006,,
12/27/2014,Carolina Hurricanes,1,Tampa Bay Lightning,2,,19204,,
12/29/2014,Los Angeles Kings,1,Calgary Flames,2,,19289,,
12/29/2014,Pittsburgh Penguins,1,New Jersey Devils,3,,16592,,
12/31/2014,Minnesota Wild,1,Columbus Blue Jackets,3,,18040,,
12/31/2014,New Jersey Devils,1,Detroit Red Wings,3,,20027,,
12/31/2014,Carolina Hurricanes,1,Pittsburgh Penguins,2,,18639,,
1/2/2015,Philadelphia Flyers,1,Carolina Hurricanes,2,,12682,,
1/2/2015,Toronto Maple Leafs,1,Minnesota Wild,3,,19168,,
1/3/2015,Minnesota Wild,1,Dallas Stars,7,,18532,,
1/3/2015,Buffalo Sabres,1,New York Rangers,6,,18006,,
1/3/2015,Detroit Red Wings,1,Vancouver Canucks,4,,18870,,
1/3/2015,Toronto Maple Leafs,1,Winnipeg Jets,5,,15016,,
1/6/2015,Buffalo Sabres,1,New Jersey Devils,4,,15162,,
1/8/2015,Winnipeg Jets,1,Arizona Coyotes,4,,11390,,
1/9/2015,Buffalo Sabres,1,Tampa Bay Lightning,2,,19204,,
1/10/2015,Calgary Flames,1,Vancouver Canucks,0,,18870,,
1/10/2015,Detroit Red Wings,1,Washington Capitals,3,,18506,,
1/11/2015,Minnesota Wild,1,Chicago Blackhawks,4,,21809,,
1/12/2015,Colorado Avalanche,1,Washington Capitals,2,,18506,,
1/13/2015,Vancouver Canucks,1,Nashville Predators,5,,15726,,
1/15/2015,Montreal Canadiens,1,Ottawa Senators,4,,19893,,
1/15/2015,Toronto Maple Leafs,1,San Jose Sharks,3,,17562,,
1/16/2015,New Jersey Devils,1,Anaheim Ducks,5,,17174,,
1/17/2015,Arizona Coyotes,1,Minnesota Wild,3,,19111,,
1/19/2015,Colorado Avalanche,1,St. Louis Blues,3,,19187,,
1/20/2015,Arizona Coyotes,1,Chicago Blackhawks,6,,21427,,
1/20/2015,Vancouver Canucks,1,Tampa Bay Lightning,4,,18517,,
1/27/2015,Buffalo Sabres,1,Calgary Flames,4,,18563,,
1/27/2015,New York Rangers,1,New York Islanders,4,,16170,,
1/29/2015,Minnesota Wild,1,Calgary Flames,0,,19289,,
1/29/2015,Montreal Canadiens,1,New York Rangers,0,,18006,,
1/29/2015,Detroit Red Wings,1,Tampa Bay Lightning,5,,19204,,
1/31/2015,Los Angeles Kings,1,Boston Bruins,3,,17565,,
1/31/2015,New York Islanders,1,Detroit Red Wings,4,,20027,,
1/31/2015,Florida Panthers,1,New Jersey Devils,3,,16278,,
1/31/2015,Carolina Hurricanes,1,New York Rangers,4,,18006,,
1/31/2015,Columbus Blue Jackets,1,Tampa Bay Lightning,3,,18477,,
2/3/2015,Ottawa Senators,1,New Jersey Devils,2,,11461,,
2/4/2015,San Jose Sharks,1,Calgary Flames,3,,18781,,
2/6/2015,St. Louis Blues,1,Columbus Blue Jackets,7,,16321,,
2/6/2015,Toronto Maple Leafs,1,New Jersey Devils,4,,15594,,
2/7/2015,New York Islanders,1,Boston Bruins,2,,17565,,
2/7/2015,Edmonton Oilers,1,Toronto Maple Leafs,5,,19248,,
2/10/2015,Arizona Coyotes,1,St. Louis Blues,2,,17312,,
2/11/2015,Detroit Red Wings,1,Pittsburgh Penguins,4,,18580,,
2/12/2015,Florida Panthers,1,Minnesota Wild,2,,19055,,
2/12/2015,Winnipeg Jets,1,Nashville Predators,3,,16135,,
2/13/2015,New Jersey Devils,1,Chicago Blackhawks,3,,22186,,
2/14/2015,Dallas Stars,1,Colorado Avalanche,4,,18087,,
2/14/2015,Washington Capitals,1,Los Angeles Kings,3,,18230,,
2/14/2015,New Jersey Devils,1,Nashville Predators,3,,17333,,
2/17/2015,San Jose Sharks,1,Nashville Predators,5,,16206,,
2/19/2015,Winnipeg Jets,1,Washington Capitals,5,,18506,,
2/20/2015,Toronto Maple Leafs,1,Carolina Hurricanes,2,,12563,,
2/20/2015,Boston Bruins,1,St. Louis Blues,5,,19172,,
2/21/2015,Columbus Blue Jackets,1,Montreal Canadiens,3,,21286,,
2/21/2015,Carolina Hurricanes,1,New Jersey Devils,3,,15610,,
2/21/2015,Florida Panthers,1,Ottawa Senators,4,,16938,,
2/22/2015,Florida Panthers,1,Pittsburgh Penguins,5,,18592,,
2/24/2015,Philadelphia Flyers,1,Carolina Hurricanes,4,,11024,,
2/24/2015,Arizona Coyotes,1,New York Islanders,5,,15888,,
2/26/2015,Ottawa Senators,1,Los Angeles Kings,0,,18230,,
2/27/2015,Calgary Flames,1,New York Islanders,2,,16170,,
2/28/2015,Arizona Coyotes,1,Boston Bruins,4,,17565,,
3/2/2015,Nashville Predators,1,New York Rangers,4,,18006,,
3/3/2015,Nashville Predators,1,New Jersey Devils,3,,13012,,
3/4/2015,Montreal Canadiens,1,Anaheim Ducks,3,,17174,,
3/4/2015,Pittsburgh Penguins,1,Colorado Avalanche,3,,16905,,
3/5/2015,St. Louis Blues,1,Philadelphia Flyers,3,,12531,,
3/7/2015,Buffalo Sabres,1,Washington Capitals,6,,18506,,
3/9/2015,Anaheim Ducks,1,Vancouver Canucks,2,,18557,,
3/14/2015,Toronto Maple Leafs,1,Vancouver Canucks,4,,18870,,
3/15/2015,Florida Panthers,1,New York Rangers,2,,18006,,
3/16/2015,Toronto Maple Leafs,1,Edmonton Oilers,4,,16839,,
3/17/2015,New York Islanders,1,Chicago Blackhawks,4,,22080,,
3/17/2015,Philadelphia Flyers,1,Vancouver Canucks,4,,18870,,
