Date,Visitor,G,Home,G2,Column1,Att.,LOG,Notes
2/16/2008,Philadelphia Flyers,0,Montreal Canadiens,1,,21273,,
2/16/2008,St. Louis Blues,1,Nashville Predators,2,OT,17113,,
2/16/2008,Boston Bruins,3,Toronto Maple Leafs,4,OT,19481,,
2/17/2008,Calgary Flames,2,Anaheim Ducks,4,,17174,,
2/17/2008,Colorado Avalanche,1,Chicago Blackhawks,2,,21715,,
2/17/2008,San Jose Sharks,1,New York Rangers,3,,18200,,
2/17/2008,Columbus Blue Jackets,1,St. Louis Blues,5,,19150,,
2/17/2008,Pittsburgh Penguins,4,Buffalo Sabres,1,,18690,,
2/17/2008,Detroit Red Wings,0,Dallas Stars,1,,18584,,
2/17/2008,Montreal Canadiens,5,Philadelphia Flyers,3,,19611,,
2/17/2008,Nashville Predators,4,Minnesota Wild,5,OT,18568,,
2/18/2008,San Jose Sharks,2,New York Islanders,3,,16234,,
2/18/2008,Carolina Hurricanes,1,New Jersey Devils,5,,16182,,
2/18/2008,Detroit Red Wings,4,Colorado Avalanche,0,,18007,,
2/18/2008,Phoenix Coyotes,4,Los Angeles Kings,0,,16617,,
2/19/2008,Florida Panthers,2,Pittsburgh Penguins,3,,17075,,
2/19/2008,Chicago Blackhawks,1,St. Louis Blues,5,,19150,,
2/19/2008,Columbus Blue Jackets,1,Toronto Maple Leafs,3,,19347,,
2/19/2008,Edmonton Oilers,4,Nashville Predators,5,,13466,,
2/19/2008,Calgary Flames,4,Phoenix Coyotes,1,,15208,,
2/19/2008,New York Rangers,5,Montreal Canadiens,6,SO,21273,,
2/19/2008,Boston Bruins,3,Carolina Hurricanes,2,SO,17552,,
2/19/2008,Vancouver Canucks,3,Minnesota Wild,2,OT,18568,,
2/19/2008,Philadelphia Flyers,2,Ottawa Senators,3,SO,19729,,
2/20/2008,San Jose Sharks,2,New Jersey Devils,3,,13855,,
2/20/2008,Calgary Flames,3,Dallas Stars,2,,18584,,
2/20/2008,Minnesota Wild,0,Chicago Blackhawks,3,,17812,,
2/20/2008,Tampa Bay Lightning,3,Buffalo Sabres,4,OT,18690,,
2/20/2008,New York Islanders,3,Washington Capitals,2,SO,17584,,
2/20/2008,Colorado Avalanche,2,Anaheim Ducks,3,SO,17174,,
2/21/2008,St. Louis Blues,1,Los Angeles Kings,5,,14132,,
2/21/2008,Atlanta Thrashers,3,Carolina Hurricanes,5,,13548,,
2/21/2008,San Jose Sharks,3,Philadelphia Flyers,1,,19487,,
2/21/2008,Tampa Bay Lightning,0,New York Islanders,1,,12382,,
2/21/2008,Pittsburgh Penguins,5,Montreal Canadiens,4,,21273,,
2/21/2008,Buffalo Sabres,5,Toronto Maple Leafs,1,,19467,,
2/21/2008,Boston Bruins,5,Florida Panthers,4,SO,14992,,
2/21/2008,Vancouver Canucks,3,Nashville Predators,2,SO,17113,,
2/21/2008,Columbus Blue Jackets,3,Ottawa Senators,2,SO,19612,,
2/22/2008,Edmonton Oilers,2,Dallas Stars,5,,18564,,
2/22/2008,Detroit Red Wings,0,Calgary Flames,1,,19289,,
2/22/2008,St. Louis Blues,1,Anaheim Ducks,2,OT,17174,,
2/22/2008,Colorado Avalanche,3,Phoenix Coyotes,2,SO,15882,,
2/23/2008,New York Islanders,2,New Jersey Devils,4,,17625,,
2/23/2008,Atlanta Thrashers,1,Toronto Maple Leafs,3,,19390,,
2/23/2008,Detroit Red Wings,1,Vancouver Canucks,4,,18630,,
2/23/2008,Washington Capitals,3,Carolina Hurricanes,6,,18680,,
2/23/2008,Columbus Blue Jackets,3,Montreal Canadiens,0,,21273,,
2/23/2008,New York Rangers,4,Buffalo Sabres,3,,18690,,
2/23/2008,Boston Bruins,5,Tampa Bay Lightning,3,,20519,,
2/23/2008,Dallas Stars,6,Nashville Predators,3,,17113,,
2/23/2008,Chicago Blackhawks,6,Los Angeles Kings,5,OT,18118,,
2/23/2008,Florida Panthers,2,Philadelphia Flyers,1,OT,19629,,
2/23/2008,Ottawa Senators,4,Pittsburgh Penguins,3,OT,17132,,
2/24/2008,Colorado Avalanche,2,Edmonton Oilers,3,,16839,,
2/24/2008,Calgary Flames,2,Minnesota Wild,1,,18568,,
2/24/2008,Chicago Blackhawks,3,Anaheim Ducks,6,,17174,,
2/24/2008,Florida Panthers,0,New York Rangers,5,,18200,,
2/24/2008,St. Louis Blues,0,Phoenix Coyotes,2,,14845,,
2/24/2008,San Jose Sharks,2,Pittsburgh Penguins,1,SO,17132,,
2/24/2008,New Jersey Devils,2,Washington Capitals,1,OT,18277,,
2/25/2008,Toronto Maple Leafs,5,Ottawa Senators,0,,19861,,
2/25/2008,Philadelphia Flyers,4,Buffalo Sabres,3,SO,18690,,
2/26/2008,Atlanta Thrashers,1,Montreal Canadiens,5,,21273,,
2/26/2008,Minnesota Wild,1,Washington Capitals,4,,17391,,
2/26/2008,Dallas Stars,3,St. Louis Blues,1,,19150,,
2/26/2008,Pittsburgh Penguins,4,New York Islanders,2,,11258,,
2/26/2008,Ottawa Senators,0,Boston Bruins,4,,13451,,
2/26/2008,New Jersey Devils,1,Carolina Hurricanes,2,OT,15466,,
2/26/2008,Colorado Avalanche,3,Calgary Flames,2,OT,19289,,
2/26/2008,Detroit Red Wings,3,Edmonton Oilers,4,SO,16839,,
2/27/2008,Minnesota Wild,3,Tampa Bay Lightning,2,,17211,,
2/27/2008,Nashville Predators,4,Buffalo Sabres,8,,18690,,
2/27/2008,San Jose Sharks,4,Columbus Blue Jackets,2,,16029,,
2/27/2008,Phoenix Coyotes,0,Chicago Blackhawks,1,,14799,,
2/27/2008,Colorado Avalanche,3,Vancouver Canucks,2,SO,18630,,
2/27/2008,Toronto Maple Leafs,4,Florida Panthers,3,SO,14557,,
2/28/2008,Phoenix Coyotes,2,St. Louis Blues,1,,17867,,
2/28/2008,Pittsburgh Penguins,1,Boston Bruins,5,,17565,,
2/28/2008,Ottawa Senators,1,Philadelphia Flyers,3,,19567,,
2/28/2008,New York Rangers,4,Carolina Hurricanes,2,,16041,,
2/28/2008,Chicago Blackhawks,4,Dallas Stars,7,,18584,,
2/28/2008,Los Angeles Kings,4,Edmonton Oilers,5,,16839,,
2/28/2008,New York Islanders,5,Atlanta Thrashers,4,OT,16332,,
2/29/2008,Calgary Flames,1,Anaheim Ducks,3,,17174,,
2/29/2008,San Jose Sharks,3,Detroit Red Wings,2,,20066,,
2/29/2008,Minnesota Wild,3,Florida Panthers,2,,16927,,
2/29/2008,Washington Capitals,4,New Jersey Devils,0,,16580,,
2/29/2008,Montreal Canadiens,6,Buffalo Sabres,2,,18690,,
2/29/2008,Columbus Blue Jackets,3,Vancouver Canucks,2,OT,18630,,
2/29/2008,Toronto Maple Leafs,2,Tampa Bay Lightning,3,OT,20641,,
3/1/2008,Los Angeles Kings,2,Colorado Avalanche,5,,18007,,
3/1/2008,San Jose Sharks,2,St. Louis Blues,0,,19150,,
3/1/2008,Tampa Bay Lightning,1,Carolina Hurricanes,5,,16831,,
3/1/2008,New Jersey Devils,1,Montreal Canadiens,2,,21273,,
3/1/2008,Nashville Predators,3,Dallas Stars,1,,18584,,
3/1/2008,Calgary Flames,3,Phoenix Coyotes,1,,17529,,
3/1/2008,Toronto Maple Leafs,3,Washington Capitals,2,,18277,,
3/1/2008,Philadelphia Flyers,4,New York Islanders,1,,15136,,
3/1/2008,Pittsburgh Penguins,4,Ottawa Senators,5,,20153,,
3/1/2008,Atlanta Thrashers,2,Boston Bruins,3,SO,17565,,
3/2/2008,Vancouver Canucks,1,Chicago Blackhawks,4,,19670,,
3/2/2008,Florida Panthers,1,New York Islanders,0,,15314,,
3/2/2008,Detroit Red Wings,4,Buffalo Sabres,2,,18690,,
3/2/2008,Los Angeles Kings,1,Minnesota Wild,2,OT,18568,,
3/2/2008,Philadelphia Flyers,4,New York Rangers,5,SO,18200,,
3/2/2008,Columbus Blue Jackets,3,Edmonton Oilers,4,SO,16839,,
3/2/2008,Atlanta Thrashers,2,Pittsburgh Penguins,3,SO,17132,,
3/3/2008,Boston Bruins,2,Washington Capitals,10,,17189,,
3/3/2008,Ottawa Senators,1,Anaheim Ducks,3,,17174,,
3/3/2008,Montreal Canadiens,4,San Jose Sharks,6,,17496,,
3/4/2008,Los Angeles Kings,2,St. Louis Blues,3,,14973,,
3/4/2008,Pittsburgh Penguins,2,Tampa Bay Lightning,0,,19206,,
3/4/2008,Vancouver Canucks,1,Colorado Avalanche,2,,17621,,
3/4/2008,Chicago Blackhawks,4,Minnesota Wild,2,,18568,,
3/4/2008,New Jersey Devils,4,Toronto Maple Leafs,1,,19507,,
3/4/2008,Columbus Blue Jackets,0,Calgary Flames,1,,19289,,
3/4/2008,Nashville Predators,5,Edmonton Oilers,1,,16839,,
3/4/2008,Buffalo Sabres,5,Philadelphia Flyers,2,,19516,,
3/4/2008,Florida Panthers,1,Boston Bruins,0,OT,14473,,
3/4/2008,New York Islanders,4,New York Rangers,3,SO,18200,,
3/5/2008,Phoenix Coyotes,2,Dallas Stars,1,,17942,,
3/5/2008,St. Louis Blues,1,Detroit Red Wings,4,,18064,,
3/5/2008,Washington Capitals,3,Buffalo Sabres,1,,18690,,
3/5/2008,Anaheim Ducks,0,Chicago Blackhawks,3,,16666,,
3/5/2008,Carolina Hurricanes,6,Atlanta Thrashers,3,,13032,,
3/5/2008,Ottawa Senators,2,San Jose Sharks,3,OT,17496,,
3/6/2008,Minnesota Wild,2,Carolina Hurricanes,3,,16297,,
3/6/2008,Pittsburgh Penguins,2,Florida Panthers,5,,17012,,
3/6/2008,Tampa Bay Lightning,2,Philadelphia Flyers,3,,19217,,
3/6/2008,Nashville Predators,2,Vancouver Canucks,6,,18630,,
3/6/2008,New York Rangers,4,New York Islanders,1,,16234,,
3/6/2008,Montreal Canadiens,4,Phoenix Coyotes,2,,14841,,
3/6/2008,Anaheim Ducks,0,Colorado Avalanche,1,,18007,,
3/6/2008,Ottawa Senators,0,Los Angeles Kings,2,,17580,,
3/6/2008,Toronto Maple Leafs,8,Boston Bruins,2,,15483,,
3/7/2008,San Jose Sharks,3,Chicago Blackhawks,2,,21908,,
3/7/2008,Edmonton Oilers,2,Columbus Blue Jackets,1,OT,14933,,
3/7/2008,Nashville Predators,2,Calgary Flames,1,OT,19289,,
3/7/2008,Tampa Bay Lightning,1,New Jersey Devils,2,OT,15670,,
3/7/2008,Minnesota Wild,2,Atlanta Thrashers,3,SO,18709,,
3/8/2008,New Jersey Devils,2,Toronto Maple Leafs,1,,19469,,
3/8/2008,St. Louis Blues,2,Vancouver Canucks,4,,18630,,
3/8/2008,Washington Capitals,1,Boston Bruins,2,,17565,,
3/8/2008,Dallas Stars,1,Colorado Avalanche,3,,18007,,
3/8/2008,New York Islanders,1,Philadelphia Flyers,4,,19748,,
3/8/2008,Ottawa Senators,4,Phoenix Coyotes,2,,16922,,
3/8/2008,Montreal Canadiens,5,Los Angeles Kings,2,,18118,,
3/8/2008,Buffalo Sabres,3,Carolina Hurricanes,4,OT,18808,,
3/8/2008,Atlanta Thrashers,2,Florida Panthers,3,OT,16614,,
3/9/2008,Montreal Canadiens,1,Anaheim Ducks,3,,17174,,
3/9/2008,Tampa Bay Lightning,3,Columbus Blue Jackets,5,,14796,,
3/9/2008,Nashville Predators,3,Detroit Red Wings,4,,20066,,
3/9/2008,Pittsburgh Penguins,4,Washington Capitals,2,,18277,,
3/9/2008,Colorado Avalanche,0,Dallas Stars,3,,18532,,
3/9/2008,Edmonton Oilers,6,Chicago Blackhawks,5,OT,20619,,
3/9/2008,Boston Bruins,0,New York Rangers,1,SO,18200,,
3/9/2008,San Jose Sharks,3,Minnesota Wild,2,SO,18568,,
3/10/2008,St. Louis Blues,3,Calgary Flames,7,,19289,,
3/10/2008,Vancouver Canucks,2,Los Angeles Kings,1,OT,14653,,
3/10/2008,New York Rangers,3,Buffalo Sabres,2,SO,18690,,
3/11/2008,San Jose Sharks,2,Nashville Predators,1,,14965,,
3/11/2008,Chicago Blackhawks,1,Detroit Red Wings,3,,18632,,
3/11/2008,Boston Bruins,1,Ottawa Senators,4,,20143,,
3/11/2008,New York Islanders,4,Tampa Bay Lightning,8,,19111,,
3/11/2008,New Jersey Devils,0,Montreal Canadiens,4,,21273,,
3/11/2008,Colorado Avalanche,5,Atlanta Thrashers,2,,14089,,
3/11/2008,St. Louis Blues,3,Edmonton Oilers,4,OT,16839,,
3/11/2008,Philadelphia Flyers,3,Toronto Maple Leafs,4,OT,19507,,
3/11/2008,Anaheim Ducks,2,Phoenix Coyotes,3,SO,14683,,
3/12/2008,New York Islanders,2,Florida Panthers,4,,15233,,
3/12/2008,Calgary Flames,2,Washington Capitals,3,,17560,,
3/12/2008,Vancouver Canucks,1,Anaheim Ducks,4,,17174,,
3/12/2008,Carolina Hurricanes,3,Chicago Blackhawks,0,,18210,,
3/12/2008,Toronto Maple Leafs,3,Philadelphia Flyers,2,,19642,,
3/12/2008,Buffalo Sabres,3,Pittsburgh Penguins,7,,17132,,
3/13/2008,Edmonton Oilers,1,Colorado Avalanche,5,,18007,,
3/13/2008,Tampa Bay Lightning,3,Boston Bruins,1,,13373,,
3/13/2008,Dallas Stars,3,Detroit Red Wings,5,,19453,,
3/13/2008,Ottawa Senators,3,Montreal Canadiens,0,,21273,,
3/13/2008,Calgary Flames,4,Atlanta Thrashers,6,,16244,,
3/13/2008,Los Angeles Kings,4,Nashville Predators,1,,15853,,
3/13/2008,Vancouver Canucks,0,Phoenix Coyotes,2,,15562,,
3/13/2008,New Jersey Devils,4,Minnesota Wild,3,SO,18568,,
3/14/2008,New York Rangers,2,Florida Panthers,3,,19321,,
3/14/2008,Carolina Hurricanes,1,Buffalo Sabres,7,,18690,,
3/14/2008,St. Louis Blues,1,San Jose Sharks,4,,17496,,
3/14/2008,Atlanta Thrashers,1,Washington Capitals,4,,18208,,
3/14/2008,Chicago Blackhawks,6,Columbus Blue Jackets,3,,15699,,
3/15/2008,St. Louis Blues,2,Anaheim Ducks,5,,17174,,
3/15/2008,Nashville Predators,3,Detroit Red Wings,1,,20066,,
3/15/2008,New Jersey Devils,4,Colorado Avalanche,2,,18007,,
3/15/2008,Vancouver Canucks,4,Dallas Stars,3,,18584,,
3/15/2008,Los Angeles Kings,0,Minnesota Wild,2,,18568,,
3/15/2008,New York Islanders,0,Montreal Canadiens,3,,21273,,
3/15/2008,New York Rangers,0,Tampa Bay Lightning,3,,20926,,
3/15/2008,Edmonton Oilers,5,Phoenix Coyotes,2,,17947,,
3/15/2008,Buffalo Sabres,6,Toronto Maple Leafs,2,,19462,,
3/15/2008,Philadelphia Flyers,2,Boston Bruins,3,OT,17565,,
3/16/2008,Ottawa Senators,1,Carolina Hurricanes,5,,18680,,
3/16/2008,Atlanta Thrashers,1,Florida Panthers,3,,15704,,
3/16/2008,Philadelphia Flyers,1,Pittsburgh Penguins,7,,17132,,
3/16/2008,Detroit Red Wings,3,Columbus Blue Jackets,4,,18188,,
3/16/2008,Calgary Flames,4,Chicago Blackhawks,2,,20717,,
3/16/2008,Edmonton Oilers,2,San Jose Sharks,1,SO,17496,,
3/16/2008,Boston Bruins,1,Washington Capitals,2,SO,18277,,
3/17/2008,Colorado Avalanche,1,Minnesota Wild,3,,18568,,
3/17/2008,Phoenix Coyotes,1,Vancouver Canucks,3,,18630,,
3/18/2008,San Jose Sharks,2,Los Angeles Kings,1,,16784,,
3/18/2008,Pittsburgh Penguins,2,New York Rangers,5,,18200,,
3/18/2008,Atlanta Thrashers,2,Philadelphia Flyers,3,,19564,,
3/18/2008,Toronto Maple Leafs,3,New York Islanders,1,,13134,,
3/18/2008,Phoenix Coyotes,4,Edmonton Oilers,8,,16839,,
3/18/2008,Washington Capitals,4,Nashville Predators,2,,17113,,
3/18/2008,Calgary Flames,0,Columbus Blue Jackets,3,,14270,,
3/18/2008,St. Louis Blues,4,Montreal Canadiens,3,SO,21273,,
3/19/2008,Anaheim Ducks,2,Dallas Stars,1,,18584,,
3/19/2008,Columbus Blue Jackets,1,Detroit Red Wings,3,,19061,,
3/19/2008,Tampa Bay Lightning,4,Buffalo Sabres,7,,18690,,
3/19/2008,Washington Capitals,0,Chicago Blackhawks,5,,20942,,
3/19/2008,Carolina Hurricanes,5,Atlanta Thrashers,3,,13251,,
3/19/2008,New York Rangers,2,New Jersey Devils,1,SO,17625,,
3/19/2008,Minnesota Wild,3,San Jose Sharks,4,SO,17496,,
3/20/2008,St. Louis Blues,2,Ottawa Senators,3,,20027,,
3/20/2008,Tampa Bay Lightning,2,Pittsburgh Penguins,4,,17044,,
3/20/2008,Colorado Avalanche,1,Calgary Flames,2,,19289,,
3/20/2008,Montreal Canadiens,4,Boston Bruins,2,,17565,,
3/20/2008,Vancouver Canucks,4,Edmonton Oilers,1,,16839,,
3/20/2008,Detroit Red Wings,6,Nashville Predators,3,,17113,,
3/20/2008,Carolina Hurricanes,2,Florida Panthers,1,SO,18546,,
3/20/2008,Los Angeles Kings,6,Phoenix Coyotes,5,SO,14852,,
3/21/2008,Minnesota Wild,2,Vancouver Canucks,1,,18630,,
3/21/2008,Anaheim Ducks,1,San Jose Sharks,2,,17496,,
3/21/2008,New York Islanders,3,New Jersey Devils,1,,17075,,
3/21/2008,Toronto Maple Leafs,4,Buffalo Sabres,1,,18690,,
3/21/2008,Washington Capitals,5,Atlanta Thrashers,3,,18562,,
3/21/2008,New York Rangers,3,Philadelphia Flyers,4,SO,19819,,
3/22/2008,Tampa Bay Lightning,2,Florida Panthers,4,,18502,,
3/22/2008,Anaheim Ducks,2,Phoenix Coyotes,1,,17645,,
3/22/2008,New Jersey Devils,1,Pittsburgh Penguins,7,,17132,,
3/22/2008,Detroit Red Wings,4,Columbus Blue Jackets,1,,17681,,
3/22/2008,Minnesota Wild,4,Calgary Flames,5,,19289,,
3/22/2008,Los Angeles Kings,4,Dallas Stars,2,,18532,,
3/22/2008,Colorado Avalanche,5,Edmonton Oilers,7,,16839,,
3/22/2008,Toronto Maple Leafs,5,Ottawa Senators,4,,20183,,
3/22/2008,Chicago Blackhawks,1,Nashville Predators,2,SO,17113,,
3/22/2008,Boston Bruins,2,Montreal Canadiens,3,SO,21273,,
3/23/2008,New York Islanders,1,Philadelphia Flyers,4,,19136,,
3/23/2008,St. Louis Blues,3,Chicago Blackhawks,4,OT,19146,,
3/24/2008,Pittsburgh Penguins,1,New York Islanders,4,,16234,,
3/24/2008,Minnesota Wild,3,Edmonton Oilers,5,,16839,,
3/24/2008,Calgary Flames,0,Colorado Avalanche,2,,18007,,
3/24/2008,Ottawa Senators,5,Montreal Canadiens,7,,21273,,
3/25/2008,Vancouver Canucks,2,Calgary Flames,3,,19289,,
3/25/2008,Pittsburgh Penguins,2,New Jersey Devils,0,,16292,,
3/25/2008,Detroit Red Wings,2,St. Louis Blues,1,,19150,,
3/25/2008,Florida Panthers,1,Tampa Bay Lightning,3,,16110,,
3/25/2008,Columbus Blue Jackets,0,Nashville Predators,3,,16330,,
3/25/2008,Ottawa Senators,6,Buffalo Sabres,3,,18690,,
3/25/2008,Boston Bruins,6,Toronto Maple Leafs,2,,19562,,
3/25/2008,Philadelphia Flyers,2,New York Rangers,1,OT,18200,,
3/25/2008,San Jose Sharks,4,Phoenix Coyotes,5,OT,15991,,
3/25/2008,Washington Capitals,3,Carolina Hurricanes,2,SO,18680,,
3/26/2008,Edmonton Oilers,1,Minnesota Wild,3,,18568,,
3/26/2008,Vancouver Canucks,3,Colorado Avalanche,6,,17728,,
3/26/2008,Chicago Blackhawks,0,Columbus Blue Jackets,4,,14454,,
3/26/2008,Los Angeles Kings,1,Anaheim Ducks,2,SO,17331,,
3/27/2008,Toronto Maple Leafs,2,Boston Bruins,4,,16659,,
3/27/2008,New Jersey Devils,2,New York Rangers,3,,18200,,
3/27/2008,New York Islanders,1,Pittsburgh Penguins,3,,17025,,
3/27/2008,Atlanta Thrashers,3,Florida Panthers,2,,17301,,
3/27/2008,Phoenix Coyotes,0,Los Angeles Kings,4,,17331,,
3/27/2008,Buffalo Sabres,4,Ottawa Senators,3,SO,19883,,
3/27/2008,Dallas Stars,2,San Jose Sharks,3,OT,17496,,
3/27/2008,Washington Capitals,4,Tampa Bay Lightning,3,OT,17777,,
3/28/2008,Nashville Predators,2,Columbus Blue Jackets,0,,15495,,
3/28/2008,Atlanta Thrashers,1,Carolina Hurricanes,7,,17833,,
3/28/2008,San Jose Sharks,3,Anaheim Ducks,1,,17334,,
3/28/2008,Vancouver Canucks,0,Minnesota Wild,4,,18568,,
3/28/2008,Edmonton Oilers,4,Colorado Avalanche,5,SO,17846,,
3/28/2008,Philadelphia Flyers,4,New Jersey Devils,5,SO,17056,,
3/28/2008,Montreal Canadiens,4,Buffalo Sabres,3,OT,18690,,
3/28/2008,St. Louis Blues,4,Detroit Red Wings,3,OT,20066,,
3/29/2008,Edmonton Oilers,2,Calgary Flames,1,,19289,,
3/29/2008,Montreal Canadiens,2,Toronto Maple Leafs,4,,19584,,
3/29/2008,Carolina Hurricanes,1,Tampa Bay Lightning,2,,19311,,
3/29/2008,Washington Capitals,3,Florida Panthers,0,,17832,,
3/29/2008,Chicago Blackhawks,4,St. Louis Blues,3,,19150,,
3/29/2008,Ottawa Senators,0,Boston Bruins,4,,17565,,
3/29/2008,Dallas Stars,7,Los Angeles Kings,2,,17849,,
3/29/2008,Philadelphia Flyers,4,New York Islanders,3,SO,15223,,
3/30/2008,Calgary Flames,2,Vancouver Canucks,6,,18630,,
3/30/2008,New York Rangers,1,Pittsburgh Penguins,3,,17020,,
3/30/2008,Phoenix Coyotes,1,San Jose Sharks,3,,17496,,
3/30/2008,Boston Bruins,1,Buffalo Sabres,2,OT,18690,,
3/30/2008,Columbus Blue Jackets,4,Chicago Blackhawks,5,SO,20885,,
3/30/2008,Nashville Predators,0,Detroit Red Wings,1,OT,20066,,
3/30/2008,Dallas Stars,2,Anaheim Ducks,3,SO,17174,,
3/30/2008,Colorado Avalanche,2,Minnesota Wild,3,OT,18568,,
3/31/2008,Atlanta Thrashers,2,Tampa Bay Lightning,0,,17441,,
3/31/2008,Pittsburgh Penguins,1,New York Rangers,2,OT,18200,,
4/1/2008,Los Angeles Kings,2,San Jose Sharks,5,,17496,,
4/1/2008,Carolina Hurricanes,1,Washington Capitals,4,,18277,,
4/1/2008,Florida Panthers,3,Atlanta Thrashers,2,,15453,,
4/1/2008,Calgary Flames,3,Edmonton Oilers,2,,16839,,
4/1/2008,Montreal Canadiens,3,Ottawa Senators,0,,20326,,
4/1/2008,Colorado Avalanche,4,Vancouver Canucks,2,,18630,,
4/1/2008,New Jersey Devils,2,New York Islanders,1,OT,12357,,
4/1/2008,Nashville Predators,4,St. Louis Blues,3,OT,17357,,
4/1/2008,Buffalo Sabres,4,Toronto Maple Leafs,3,SO,19288,,
4/2/2008,Tampa Bay Lightning,2,Carolina Hurricanes,6,,17644,,
4/2/2008,Detroit Red Wings,2,Chicago Blackhawks,6,,21365,,
4/2/2008,Philadelphia Flyers,2,Pittsburgh Penguins,4,,17132,,
4/2/2008,Boston Bruins,2,New Jersey Devils,3,SO,16144,,
4/3/2008,Columbus Blue Jackets,2,Detroit Red Wings,3,,19435,,
4/3/2008,San Jose Sharks,2,Los Angeles Kings,4,,17759,,
4/3/2008,St. Louis Blues,2,Nashville Predators,3,,17113,,
4/3/2008,Edmonton Oilers,2,Vancouver Canucks,1,,18630,,
4/3/2008,Calgary Flames,1,Minnesota Wild,3,,18568,,
4/3/2008,Buffalo Sabres,1,Montreal Canadiens,3,,21273,,
4/3/2008,Tampa Bay Lightning,1,Washington Capitals,4,,18277,,
4/3/2008,New York Rangers,3,New York Islanders,0,,16234,,
4/3/2008,Dallas Stars,4,Phoenix Coyotes,2,,18340,,
4/3/2008,Ottawa Senators,8,Toronto Maple Leafs,2,,19466,,
4/4/2008,Boston Bruins,2,Ottawa Senators,1,,20232,,
4/4/2008,Nashville Predators,1,Chicago Blackhawks,3,,21929,,
4/4/2008,Florida Panthers,4,Carolina Hurricanes,3,,18680,,
4/4/2008,Phoenix Coyotes,4,Dallas Stars,2,,18584,,
4/4/2008,New Jersey Devils,0,Philadelphia Flyers,3,,19957,,
4/4/2008,New York Islanders,4,New York Rangers,3,SO,18200,,
4/5/2008,Tampa Bay Lightning,1,Atlanta Thrashers,4,,18732,,
4/5/2008,Toronto Maple Leafs,1,Montreal Canadiens,3,,21273,,
4/5/2008,Florida Panthers,1,Washington Capitals,3,,18277,,
4/5/2008,Buffalo Sabres,3,Boston Bruins,0,,17565,,
4/5/2008,Anaheim Ducks,4,Los Angeles Kings,3,,18118,,
4/5/2008,Columbus Blue Jackets,0,St. Louis Blues,3,,19150,,
4/5/2008,Calgary Flames,7,Vancouver Canucks,1,,18630,,
4/6/2008,San Jose Sharks,2,Dallas Stars,4,,18532,,
4/6/2008,Chicago Blackhawks,1,Detroit Red Wings,4,,20066,,
4/6/2008,St. Louis Blues,4,Columbus Blue Jackets,1,,17739,,
4/6/2008,Pittsburgh Penguins,0,Philadelphia Flyers,2,,19767,,
4/6/2008,Minnesota Wild,3,Colorado Avalanche,4,SO,18007,,
4/6/2008,Phoenix Coyotes,2,Anaheim Ducks,3,SO,17269,,
4/6/2008,New York Rangers,2,New Jersey Devils,3,SO,17625,,
