Date,Visitor,G,Home,G2,Column1,Att.,LOG,Notes
1/24/2013,Nashville Predators,0,St. Louis Blues,3,,16047,,
1/24/2013,New York Islanders,7,Toronto Maple Leafs,4,,19125,,
1/24/2013,Chicago Blackhawks,3,Dallas Stars,2,OT,17868,,
1/24/2013,Los Angeles Kings,1,Edmonton Oilers,2,OT,16839,,
1/25/2013,New York Islanders,2,Boston Bruins,4,,17565,,
1/25/2013,Pittsburgh Penguins,2,Winnipeg Jets,4,,15004,,
1/25/2013,Carolina Hurricanes,3,Buffalo Sabres,1,,18824,,
1/25/2013,Minnesota Wild,3,Detroit Red Wings,5,,20066,,
1/25/2013,Ottawa Senators,4,Tampa Bay Lightning,6,,19204,,
1/25/2013,Vancouver Canucks,5,Anaheim Ducks,0,,17529,,
1/25/2013,Washington Capitals,2,New Jersey Devils,3,OT,17625,,
1/26/2013,Toronto Maple Leafs,2,New York Rangers,5,,17200,,
1/26/2013,Chicago Blackhawks,3,Columbus Blue Jackets,2,,18381,,
1/26/2013,Edmonton Oilers,3,Calgary Flames,4,,19289,,
1/26/2013,St. Louis Blues,4,Dallas Stars,3,,17131,,
1/26/2013,Los Angeles Kings,4,Phoenix Coyotes,2,,14780,,
1/26/2013,Philadelphia Flyers,7,Florida Panthers,1,,19311,,
1/26/2013,Colorado Avalanche,0,San Jose Sharks,4,,17562,,
1/26/2013,Nashville Predators,2,Anaheim Ducks,3,SO,17174,,
1/27/2013,Vancouver Canucks,1,San Jose Sharks,4,,17562,,
1/27/2013,Philadelphia Flyers,1,Tampa Bay Lightning,5,,19204,,
1/27/2013,Buffalo Sabres,2,Washington Capitals,3,,18506,,
1/27/2013,Pittsburgh Penguins,2,Ottawa Senators,1,SO,20081,,
1/27/2013,Detroit Red Wings,1,Chicago Blackhawks,2,OT,21607,,
1/27/2013,New Jersey Devils,3,Montreal Canadiens,4,OT,21273,,
1/27/2013,Minnesota Wild,4,St. Louis Blues,5,OT,18265,,
1/27/2013,New York Islanders,4,Winnipeg Jets,5,OT,15004,,
1/28/2013,Dallas Stars,1,Columbus Blue Jackets,2,,10475,,
1/28/2013,Colorado Avalanche,1,Edmonton Oilers,4,,16839,,
1/28/2013,Boston Bruins,5,Carolina Hurricanes,3,,17190,,
1/28/2013,Nashville Predators,0,Phoenix Coyotes,4,,8581,,
1/28/2013,Vancouver Canucks,2,Los Angeles Kings,3,SO,18344,,
1/29/2013,Dallas Stars,1,Detroit Red Wings,4,,20066,,
1/29/2013,Philadelphia Flyers,1,New York Rangers,2,,17200,,
1/29/2013,Columbus Blue Jackets,2,Minnesota Wild,3,,17584,,
1/29/2013,Washington Capitals,2,Ottawa Senators,3,,19267,,
1/29/2013,Florida Panthers,2,Tampa Bay Lightning,5,,19204,,
1/29/2013,Winnipeg Jets,3,Montreal Canadiens,4,,21273,,
1/29/2013,New York Islanders,4,Pittsburgh Penguins,1,,18657,,
1/29/2013,New Jersey Devils,1,Boston Bruins,2,SO,17565,,
1/29/2013,Anaheim Ducks,2,San Jose Sharks,3,SO,17562,,
1/29/2013,Toronto Maple Leafs,4,Buffalo Sabres,3,OT,18801,,
1/30/2013,Montreal Canadiens,1,Ottawa Senators,5,,19620,,
1/30/2013,Colorado Avalanche,0,Vancouver Canucks,3,,18910,,
1/30/2013,Chicago Blackhawks,2,Minnesota Wild,3,SO,18550,,
1/30/2013,Edmonton Oilers,2,Phoenix Coyotes,1,OT,12955,,
1/31/2013,Washington Capitals,2,Toronto Maple Leafs,3,,19374,,
1/31/2013,Winnipeg Jets,3,Florida Panthers,6,,15731,,
1/31/2013,Pittsburgh Penguins,3,New York Rangers,0,,17200,,
1/31/2013,St. Louis Blues,4,Columbus Blue Jackets,1,,11155,,
1/31/2013,Buffalo Sabres,7,Boston Bruins,4,,17565,,
1/31/2013,Colorado Avalanche,6,Calgary Flames,3,,19289,,
1/31/2013,Nashville Predators,2,Los Angeles Kings,1,SO,18118,,
1/31/2013,Edmonton Oilers,2,San Jose Sharks,3,SO,17562,,
1/31/2013,New York Islanders,5,New Jersey Devils,4,OT,17625,,
2/1/2013,Minnesota Wild,1,Anaheim Ducks,3,,13007,,
2/1/2013,Philadelphia Flyers,2,Washington Capitals,3,,18506,,
2/1/2013,St. Louis Blues,3,Detroit Red Wings,5,,20066,,
2/1/2013,Winnipeg Jets,3,Tampa Bay Lightning,8,,19204,,
2/1/2013,Ottawa Senators,0,Carolina Hurricanes,1,,18680,,
2/1/2013,Phoenix Coyotes,3,Dallas Stars,4,SO,18101,,
2/1/2013,Chicago Blackhawks,1,Vancouver Canucks,2,SO,18910,,
2/2/2013,Edmonton Oilers,1,Colorado Avalanche,3,,16119,,
2/2/2013,Buffalo Sabres,1,Montreal Canadiens,6,,21273,,
2/2/2013,New Jersey Devils,1,Pittsburgh Penguins,5,,18635,,
2/2/2013,Boston Bruins,1,Toronto Maple Leafs,0,,19246,,
2/2/2013,Detroit Red Wings,2,Columbus Blue Jackets,4,,17612,,
2/2/2013,Carolina Hurricanes,3,Philadelphia Flyers,5,,19691,,
2/2/2013,New York Rangers,3,Tampa Bay Lightning,2,,19204,,
2/2/2013,Los Angeles Kings,4,Anaheim Ducks,7,,17436,,
2/2/2013,Dallas Stars,0,Phoenix Coyotes,2,,12151,,
2/2/2013,Chicago Blackhawks,3,Calgary Flames,2,SO,19289,,
2/2/2013,Nashville Predators,2,San Jose Sharks,1,SO,17562,,
2/3/2013,Ottawa Senators,1,Montreal Canadiens,2,,21273,,
2/3/2013,New Jersey Devils,3,New York Islanders,0,,11558,,
2/3/2013,Florida Panthers,4,Buffalo Sabres,3,,18831,,
2/3/2013,Pittsburgh Penguins,6,Washington Capitals,3,,18506,,
2/4/2013,San Jose Sharks,1,Anaheim Ducks,2,,14324,,
2/4/2013,Minnesota Wild,1,Phoenix Coyotes,2,,9508,,
2/4/2013,Dallas Stars,3,Colorado Avalanche,2,,13441,,
2/4/2013,Carolina Hurricanes,4,Toronto Maple Leafs,1,,19072,,
2/4/2013,Vancouver Canucks,3,Edmonton Oilers,2,OT,16839,,
2/5/2013,New York Rangers,1,New Jersey Devils,3,,17625,,
2/5/2013,Tampa Bay Lightning,1,Philadelphia Flyers,2,,19616,,
2/5/2013,Buffalo Sabres,3,Ottawa Senators,4,,18345,,
2/5/2013,Toronto Maple Leafs,3,Washington Capitals,2,,18506,,
2/5/2013,Los Angeles Kings,4,Columbus Blue Jackets,2,,11019,,
2/5/2013,Calgary Flames,4,Detroit Red Wings,1,,20066,,
2/5/2013,Pittsburgh Penguins,4,New York Islanders,2,,11318,,
2/5/2013,Chicago Blackhawks,5,San Jose Sharks,3,,17562,,
2/5/2013,Nashville Predators,6,St. Louis Blues,1,,15206,,
2/5/2013,Florida Panthers,2,Winnipeg Jets,3,OT,15004,,
2/6/2013,Boston Bruins,2,Montreal Canadiens,1,,21273,,
2/6/2013,Anaheim Ducks,3,Colorado Avalanche,0,,13776,,
2/6/2013,Dallas Stars,3,Edmonton Oilers,2,OT,16839,,
2/7/2013,New York Islanders,1,New York Rangers,4,,17200,,
2/7/2013,Tampa Bay Lightning,2,New Jersey Devils,4,,14802,,
2/7/2013,Washington Capitals,2,Pittsburgh Penguins,5,,18650,,
2/7/2013,Toronto Maple Leafs,3,Winnipeg Jets,2,,15004,,
2/7/2013,Vancouver Canucks,4,Minnesota Wild,1,,18352,,
2/7/2013,Los Angeles Kings,0,Nashville Predators,3,,17113,,
2/7/2013,Chicago Blackhawks,6,Phoenix Coyotes,2,,15096,,
2/7/2013,Detroit Red Wings,5,St. Louis Blues,1,,17699,,
2/7/2013,Montreal Canadiens,4,Buffalo Sabres,5,SO,18866,,
2/7/2013,Florida Panthers,3,Philadelphia Flyers,2,SO,19616,,
2/7/2013,Calgary Flames,4,Columbus Blue Jackets,3,OT,10484,,
2/7/2013,Carolina Hurricanes,3,Ottawa Senators,2,OT,17337,,
2/8/2013,Anaheim Ducks,1,Dallas Stars,3,,18112,,
2/9/2013,Edmonton Oilers,1,Detroit Red Wings,2,,20066,,
2/9/2013,Pittsburgh Penguins,1,New Jersey Devils,3,,17625,,
2/9/2013,Winnipeg Jets,1,Ottawa Senators,0,,18594,,
2/9/2013,Calgary Flames,1,Vancouver Canucks,5,,18910,,
2/9/2013,Buffalo Sabres,3,New York Islanders,2,,12608,,
2/9/2013,Toronto Maple Leafs,6,Montreal Canadiens,0,,21273,,
2/9/2013,Florida Panthers,0,Washington Capitals,5,,18506,,
2/9/2013,Phoenix Coyotes,1,San Jose Sharks,0,SO,17562,,
2/9/2013,Anaheim Ducks,6,St. Louis Blues,5,SO,18835,,
2/9/2013,Nashville Predators,1,Minnesota Wild,2,OT,18806,,
2/9/2013,Carolina Hurricanes,3,Philadelphia Flyers,4,OT,19691,,
2/10/2013,Tampa Bay Lightning,1,New York Rangers,5,,17200,,
2/10/2013,Los Angeles Kings,2,Detroit Red Wings,3,,20066,,
2/10/2013,Boston Bruins,3,Buffalo Sabres,1,,18869,,
2/10/2013,Edmonton Oilers,3,Columbus Blue Jackets,1,,14364,,
2/10/2013,Chicago Blackhawks,3,Nashville Predators,0,,17113,,
2/10/2013,New Jersey Devils,3,Pittsburgh Penguins,1,,18658,,
2/11/2013,San Jose Sharks,2,Columbus Blue Jackets,6,,10837,,
2/11/2013,Philadelphia Flyers,2,Toronto Maple Leafs,5,,19253,,
2/11/2013,Los Angeles Kings,4,St. Louis Blues,1,,14498,,
2/11/2013,Carolina Hurricanes,6,New York Islanders,4,,9622,,
2/11/2013,Minnesota Wild,2,Calgary Flames,1,SO,19289,,
2/11/2013,Phoenix Coyotes,3,Colorado Avalanche,2,OT,14063,,
2/12/2013,Minnesota Wild,1,Vancouver Canucks,2,,18910,,
2/12/2013,Philadelphia Flyers,3,Winnipeg Jets,2,,15004,,
2/12/2013,Dallas Stars,4,Edmonton Oilers,1,,16839,,
2/12/2013,Carolina Hurricanes,4,New Jersey Devils,2,,17625,,
2/12/2013,Buffalo Sabres,0,Ottawa Senators,2,,18429,,
2/12/2013,New York Rangers,4,Boston Bruins,3,SO,17565,,
2/12/2013,Anaheim Ducks,3,Chicago Blackhawks,2,SO,21188,,
2/12/2013,Montreal Canadiens,4,Tampa Bay Lightning,3,SO,19204,,
2/12/2013,Washington Capitals,6,Florida Panthers,5,OT,15340,,
2/12/2013,San Jose Sharks,0,Nashville Predators,1,OT,17113,,
2/13/2013,Ottawa Senators,2,Pittsburgh Penguins,4,,18637,,
2/13/2013,Dallas Stars,4,Calgary Flames,7,,19289,,
2/13/2013,St. Louis Blues,4,Detroit Red Wings,3,OT,20066,,
2/14/2013,Toronto Maple Leafs,1,Carolina Hurricanes,3,,18680,,
2/14/2013,Washington Capitals,4,Tampa Bay Lightning,3,,19204,,
2/14/2013,Phoenix Coyotes,0,Nashville Predators,3,,17113,,
2/14/2013,Colorado Avalanche,4,Minnesota Wild,3,SO,18822,,
2/14/2013,New York Islanders,4,New York Rangers,3,SO,17200,,
2/14/2013,Montreal Canadiens,1,Florida Panthers,0,OT,17021,,
2/15/2013,San Jose Sharks,1,Chicago Blackhawks,4,,21824,,
2/15/2013,Columbus Blue Jackets,1,Los Angeles Kings,2,,18118,,
2/15/2013,Boston Bruins,2,Buffalo Sabres,4,,19070,,
2/15/2013,Philadelphia Flyers,3,New Jersey Devils,5,,17625,,
2/15/2013,Pittsburgh Penguins,3,Winnipeg Jets,1,,15004,,
2/15/2013,Dallas Stars,4,Vancouver Canucks,3,,18910,,
2/15/2013,St. Louis Blues,5,Calgary Flames,2,,19289,,
2/15/2013,Anaheim Ducks,5,Detroit Red Wings,2,,20066,,
2/16/2013,Philadelphia Flyers,1,Montreal Canadiens,4,,21273,,
2/16/2013,New Jersey Devils,1,New York Islanders,5,,15488,,
2/16/2013,Columbus Blue Jackets,3,Phoenix Coyotes,5,,15425,,
2/16/2013,Colorado Avalanche,4,Edmonton Oilers,6,,16839,,
2/16/2013,Ottawa Senators,0,Toronto Maple Leafs,3,,19537,,
2/16/2013,Anaheim Ducks,3,Nashville Predators,2,SO,17322,,
2/16/2013,Tampa Bay Lightning,6,Florida Panthers,5,OT,17009,,
2/17/2013,Washington Capitals,1,New York Rangers,2,,17200,,
2/17/2013,Los Angeles Kings,2,Chicago Blackhawks,3,,21843,,
2/17/2013,Detroit Red Wings,2,Minnesota Wild,3,,19117,,
2/17/2013,Boston Bruins,3,Winnipeg Jets,2,,15004,,
2/17/2013,Pittsburgh Penguins,4,Buffalo Sabres,3,,19070,,
2/17/2013,Calgary Flames,4,Dallas Stars,3,,17340,,
2/17/2013,St. Louis Blues,4,Vancouver Canucks,3,SO,18910,,
2/18/2013,Columbus Blue Jackets,2,Anaheim Ducks,3,,14713,,
2/18/2013,Toronto Maple Leafs,3,Florida Panthers,0,,17177,,
2/18/2013,Nashville Predators,5,Colorado Avalanche,6,,15099,,
2/18/2013,Carolina Hurricanes,0,Montreal Canadiens,3,,21273,,
2/18/2013,Philadelphia Flyers,7,New York Islanders,0,,16170,,
2/18/2013,Calgary Flames,0,Phoenix Coyotes,4,,17208,,
2/18/2013,Ottawa Senators,2,New Jersey Devils,1,SO,17625,,
2/19/2013,New York Islanders,1,Ottawa Senators,3,,18595,,
2/19/2013,Winnipeg Jets,2,Buffalo Sabres,1,,19070,,
2/19/2013,San Jose Sharks,2,St. Louis Blues,1,,16100,,
2/19/2013,Toronto Maple Leafs,2,Tampa Bay Lightning,4,,19204,,
2/19/2013,Los Angeles Kings,3,Edmonton Oilers,1,,16839,,
2/19/2013,Montreal Canadiens,3,New York Rangers,1,,17200,,
2/19/2013,Vancouver Canucks,3,Chicago Blackhawks,4,SO,21423,,
2/19/2013,Detroit Red Wings,3,Nashville Predators,4,OT,17113,,
2/20/2013,Los Angeles Kings,3,Calgary Flames,1,,19289,,
2/20/2013,Philadelphia Flyers,6,Pittsburgh Penguins,5,,18650,,
2/20/2013,St. Louis Blues,0,Colorado Avalanche,1,OT,14651,,
2/21/2013,Buffalo Sabres,1,Toronto Maple Leafs,3,,19473,,
2/21/2013,Columbus Blue Jackets,3,Detroit Red Wings,2,,20066,,
2/21/2013,Minnesota Wild,3,Edmonton Oilers,1,,16839,,
2/21/2013,New Jersey Devils,3,Washington Capitals,2,,18506,,
2/21/2013,Winnipeg Jets,4,Carolina Hurricanes,3,,18282,,
2/21/2013,Vancouver Canucks,4,Dallas Stars,3,,17393,,
2/21/2013,Boston Bruins,4,Tampa Bay Lightning,2,,19204,,
2/21/2013,Florida Panthers,5,Philadelphia Flyers,2,,19605,,
2/21/2013,New York Rangers,2,Ottawa Senators,3,SO,19076,,
2/21/2013,New York Islanders,4,Montreal Canadiens,3,OT,21273,,
2/22/2013,San Jose Sharks,1,Chicago Blackhawks,2,,21670,,
2/22/2013,Vancouver Canucks,1,Nashville Predators,0,,17113,,
2/22/2013,Florida Panthers,1,Pittsburgh Penguins,3,,18655,,
2/23/2013,Minnesota Wild,1,Calgary Flames,3,,19289,,
2/23/2013,San Jose Sharks,1,Dallas Stars,3,,18584,,
2/23/2013,Colorado Avalanche,1,Los Angeles Kings,4,,18118,,
2/23/2013,Columbus Blue Jackets,1,St. Louis Blues,2,,19457,,
2/23/2013,New Jersey Devils,1,Washington Capitals,5,,18506,,
2/23/2013,Toronto Maple Leafs,2,Ottawa Senators,3,,19499,,
2/23/2013,Winnipeg Jets,3,Philadelphia Flyers,5,,19933,,
2/23/2013,New York Islanders,4,Buffalo Sabres,0,,19070,,
2/23/2013,Tampa Bay Lightning,5,Carolina Hurricanes,2,,18680,,
2/23/2013,Nashville Predators,0,Detroit Red Wings,4,,20066,,
2/23/2013,New York Rangers,0,Montreal Canadiens,3,,21273,,
2/23/2013,Phoenix Coyotes,2,Edmonton Oilers,3,SO,16839,,
2/24/2013,Vancouver Canucks,3,Detroit Red Wings,8,,20066,,
2/24/2013,Tampa Bay Lightning,3,Pittsburgh Penguins,5,,18632,,
2/24/2013,Phoenix Coyotes,4,Calgary Flames,5,,19289,,
2/24/2013,Boston Bruins,4,Florida Panthers,1,,18108,,
2/24/2013,Winnipeg Jets,4,New Jersey Devils,2,,17625,,
2/24/2013,Carolina Hurricanes,4,New York Islanders,2,,10048,,
2/24/2013,Columbus Blue Jackets,0,Chicago Blackhawks,1,,21580,,
2/24/2013,Colorado Avalanche,3,Anaheim Ducks,4,OT,17174,,
2/25/2013,Anaheim Ducks,2,Los Angeles Kings,5,,18118,,
2/25/2013,Toronto Maple Leafs,4,Philadelphia Flyers,2,,19645,,
2/25/2013,Montreal Canadiens,1,Ottawa Senators,2,SO,19218,,
2/25/2013,Edmonton Oilers,2,Chicago Blackhawks,3,OT,21127,,
2/25/2013,Dallas Stars,4,Nashville Predators,5,OT,17113,,
2/26/2013,Buffalo Sabres,2,Tampa Bay Lightning,1,,19204,,
2/26/2013,Pittsburgh Penguins,4,Florida Panthers,6,,17378,,
2/26/2013,Boston Bruins,4,New York Islanders,1,,12788,,
2/26/2013,Winnipeg Jets,4,New York Rangers,3,,17200,,
2/26/2013,Phoenix Coyotes,4,Vancouver Canucks,2,,18910,,
2/26/2013,Carolina Hurricanes,0,Washington Capitals,3,,18506,,
2/26/2013,Colorado Avalanche,2,San Jose Sharks,3,SO,17562,,
2/26/2013,Dallas Stars,5,Columbus Blue Jackets,4,OT,11523,,
2/26/2013,Calgary Flames,1,Minnesota Wild,2,OT,18703,,
2/27/2013,Nashville Predators,1,Anaheim Ducks,5,,13630,,
2/27/2013,Detroit Red Wings,1,Los Angeles Kings,2,,18118,,
2/27/2013,Washington Capitals,1,Philadelphia Flyers,4,,19904,,
2/27/2013,Montreal Canadiens,5,Toronto Maple Leafs,2,,19625,,
2/28/2013,Pittsburgh Penguins,1,Carolina Hurricanes,4,,18680,,
2/28/2013,Tampa Bay Lightning,1,New York Rangers,4,,17200,,
2/28/2013,New Jersey Devils,1,Winnipeg Jets,3,,15004,,
2/28/2013,Chicago Blackhawks,3,St. Louis Blues,0,,19533,,
2/28/2013,Calgary Flames,4,Colorado Avalanche,5,,15197,,
2/28/2013,Minnesota Wild,4,Phoenix Coyotes,3,,11547,,
2/28/2013,Edmonton Oilers,5,Dallas Stars,1,,17004,,
2/28/2013,Buffalo Sabres,4,Florida Panthers,3,SO,15672,,
2/28/2013,Detroit Red Wings,2,San Jose Sharks,1,SO,17562,,
2/28/2013,Ottawa Senators,1,Boston Bruins,2,OT,17565,,
2/28/2013,Toronto Maple Leafs,5,New York Islanders,4,OT,9222,,
3/1/2013,Minnesota Wild,2,Anaheim Ducks,3,,15264,,
3/1/2013,Edmonton Oilers,2,St. Louis Blues,4,,19476,,
3/1/2013,Columbus Blue Jackets,3,Chicago Blackhawks,4,OT,21828,,
3/2/2013,Ottawa Senators,1,Philadelphia Flyers,2,,19959,,
3/2/2013,Nashville Predators,1,San Jose Sharks,2,,17562,,
3/2/2013,Tampa Bay Lightning,2,Boston Bruins,3,,17565,,
3/2/2013,Florida Panthers,2,Carolina Hurricanes,6,,18680,,
3/2/2013,Los Angeles Kings,2,Vancouver Canucks,5,,18910,,
3/2/2013,Washington Capitals,3,Winnipeg Jets,0,,15004,,
3/2/2013,New Jersey Devils,3,Buffalo Sabres,4,SO,19070,,
3/2/2013,Anaheim Ducks,4,Phoenix Coyotes,5,SO,15227,,
3/2/2013,Pittsburgh Penguins,7,Montreal Canadiens,6,OT,21273,,
3/3/2013,St. Louis Blues,1,Dallas Stars,4,,16663,,
3/3/2013,Vancouver Canucks,2,Calgary Flames,4,,19289,,
3/3/2013,Edmonton Oilers,2,Minnesota Wild,4,,18675,,
3/3/2013,Carolina Hurricanes,3,Florida Panthers,2,,15978,,
3/3/2013,Montreal Canadiens,4,Boston Bruins,3,,17565,,
3/3/2013,Chicago Blackhawks,2,Detroit Red Wings,1,SO,20066,,
3/3/2013,Ottawa Senators,2,New York Islanders,3,SO,13512,,
3/3/2013,Buffalo Sabres,2,New York Rangers,3,SO,17200,,
3/3/2013,Colorado Avalanche,1,Columbus Blue Jackets,2,OT,13778,,
3/4/2013,Nashville Predators,1,Los Angeles Kings,5,,18118,,
3/4/2013,New Jersey Devils,2,Toronto Maple Leafs,4,,19435,,
3/4/2013,Tampa Bay Lightning,3,Pittsburgh Penguins,4,,18656,,
3/4/2013,Anaheim Ducks,4,Phoenix Coyotes,5,SO,11024,,
3/5/2013,Colorado Avalanche,1,Detroit Red Wings,2,,20066,,
3/5/2013,Winnipeg Jets,1,Florida Panthers,4,,14574,,
3/5/2013,Philadelphia Flyers,2,New York Rangers,4,,17200,,
3/5/2013,Buffalo Sabres,3,Carolina Hurricanes,4,,15277,,
3/5/2013,Minnesota Wild,3,Chicago Blackhawks,5,,21836,,
3/5/2013,Montreal Canadiens,3,New York Islanders,6,,9498,,
3/5/2013,St. Louis Blues,4,Los Angeles Kings,6,,18118,,
3/5/2013,Tampa Bay Lightning,5,New Jersey Devils,2,,15229,,
3/5/2013,Edmonton Oilers,3,Columbus Blue Jackets,4,SO,14952,,
3/5/2013,San Jose Sharks,3,Vancouver Canucks,2,SO,18910,,
3/5/2013,Boston Bruins,3,Washington Capitals,4,OT,18506,,
3/6/2013,San Jose Sharks,1,Calgary Flames,4,,19289,,
3/6/2013,Colorado Avalanche,2,Chicago Blackhawks,3,,21531,,
3/6/2013,Ottawa Senators,4,Toronto Maple Leafs,5,,19412,,
3/6/2013,Phoenix Coyotes,0,Anaheim Ducks,2,,13456,,
3/7/2013,Florida Panthers,1,Washington Capitals,7,,18506,,
3/7/2013,Toronto Maple Leafs,2,Boston Bruins,4,,17565,,
3/7/2013,Winnipeg Jets,2,Tampa Bay Lightning,1,,19204,,
3/7/2013,Montreal Canadiens,4,Carolina Hurricanes,2,,16774,,
3/7/2013,Edmonton Oilers,0,Detroit Red Wings,3,,20066,,
3/7/2013,Dallas Stars,5,Los Angeles Kings,2,,18118,,
3/7/2013,Pittsburgh Penguins,5,Philadelphia Flyers,4,,19997,,
3/7/2013,St. Louis Blues,6,Phoenix Coyotes,3,,11482,,
3/7/2013,Buffalo Sabres,2,New Jersey Devils,3,SO,17625,,
3/7/2013,Vancouver Canucks,1,Columbus Blue Jackets,2,OT,13632,,
3/7/2013,New York Rangers,2,New York Islanders,1,OT,16170,,
3/8/2013,Chicago Blackhawks,2,Colorado Avalanche,6,,18007,,
3/8/2013,Ottawa Senators,3,New York Rangers,2,,17200,,
3/8/2013,Calgary Flames,0,Anaheim Ducks,4,,15839,,
3/8/2013,Edmonton Oilers,0,Nashville Predators,6,,17277,,
3/8/2013,Winnipeg Jets,3,Florida Panthers,2,OT,16442,,
3/9/2013,Dallas Stars,1,Phoenix Coyotes,2,,15842,,
3/9/2013,Calgary Flames,2,Los Angeles Kings,6,,18248,,
3/9/2013,Washington Capitals,2,New York Islanders,5,,14819,,
3/9/2013,New Jersey Devils,3,Carolina Hurricanes,6,,18680,,
3/9/2013,Montreal Canadiens,4,Tampa Bay Lightning,3,,19204,,
3/9/2013,Philadelphia Flyers,0,Boston Bruins,3,,17565,,
3/9/2013,Detroit Red Wings,0,Columbus Blue Jackets,3,,17957,,
3/9/2013,Minnesota Wild,2,Nashville Predators,1,SO,17113,,
3/9/2013,Pittsburgh Penguins,5,Toronto Maple Leafs,4,SO,19418,,
3/9/2013,St. Louis Blues,4,San Jose Sharks,3,OT,17562,,
3/10/2013,New York Islanders,1,Pittsburgh Penguins,6,,18634,,
3/10/2013,St. Louis Blues,2,Anaheim Ducks,4,,17174,,
3/10/2013,Vancouver Canucks,2,Minnesota Wild,4,,18846,,
3/10/2013,Buffalo Sabres,2,Philadelphia Flyers,3,,19687,,
3/10/2013,New York Rangers,4,Washington Capitals,1,,18506,,
3/10/2013,Edmonton Oilers,6,Chicago Blackhawks,5,,22020,,
3/10/2013,Montreal Canadiens,5,Florida Panthers,2,,19189,,
3/10/2013,Columbus Blue Jackets,3,Detroit Red Wings,2,SO,20066,,
3/10/2013,Winnipeg Jets,2,New Jersey Devils,3,SO,17625,,
3/10/2013,San Jose Sharks,2,Colorado Avalanche,3,OT,16040,,
3/11/2013,Calgary Flames,1,Los Angeles Kings,3,,18118,,
3/11/2013,Boston Bruins,3,Ottawa Senators,2,SO,20256,,
3/12/2013,New York Rangers,1,Buffalo Sabres,3,,19070,,
3/12/2013,Anaheim Ducks,2,Minnesota Wild,1,,18808,,
3/12/2013,Los Angeles Kings,2,Phoenix Coyotes,5,,15075,,
