Date,Visitor,G,Home,G2,Column1,Att.,LOG,Notes
10/12/2000,Phoenix Coyotes,1,San Jose Sharks,2,,,,
10/12/2000,Colorado Avalanche,5,Vancouver Canucks,2,,,,
10/13/2000,Buffalo Sabres,2,Edmonton Oilers,3,,,,
10/13/2000,Carolina Hurricanes,2,Florida Panthers,2,OT,,,
10/13/2000,Boston Bruins,0,Los Angeles Kings,5,,,,
10/13/2000,Washington Capitals,1,Nashville Predators,3,,,,
10/13/2000,New Jersey Devils,1,Ottawa Senators,3,,,,
10/13/2000,Tampa Bay Lightning,2,Pittsburgh Penguins,3,,,,
10/13/2000,Minnesota Wild,0,St. Louis Blues,2,,,,
10/14/2000,Columbus Blue Jackets,1,Colorado Avalanche,3,,,,
10/14/2000,Washington Capitals,0,Dallas Stars,3,,,,
10/14/2000,Chicago Blackhawks,4,Montreal Canadiens,5,OT,,,
10/14/2000,Mighty Ducks of Anaheim,2,New Jersey Devils,4,,,,
10/14/2000,Carolina Hurricanes,1,Nashville Predators,2,,,,
10/14/2000,Calgary Flames,2,New York Islanders,0,,,,
10/14/2000,Philadelphia Flyers,3,Phoenix Coyotes,6,,,,
10/14/2000,New York Rangers,6,Pittsburgh Penguins,8,,,,
10/14/2000,Boston Bruins,2,San Jose Sharks,5,,,,
10/14/2000,Ottawa Senators,4,Toronto Maple Leafs,0,,,,
10/14/2000,Buffalo Sabres,0,Vancouver Canucks,4,,,,
10/15/2000,Columbus Blue Jackets,1,Chicago Blackhawks,2,,,,
10/15/2000,Calgary Flames,4,Detroit Red Wings,2,,,,
10/15/2000,Phoenix Coyotes,6,Los Angeles Kings,5,,,,
10/15/2000,Edmonton Oilers,5,Minnesota Wild,3,,,,
10/15/2000,Atlanta Thrashers,2,Tampa Bay Lightning,5,,,,
10/16/2000,Mighty Ducks of Anaheim,4,New York Rangers,3,,,,
10/16/2000,Toronto Maple Leafs,2,Vancouver Canucks,5,,,,
10/17/2000,New Jersey Devils,3,Atlanta Thrashers,3,OT,,,
10/17/2000,St. Louis Blues,1,Detroit Red Wings,2,,,,
10/17/2000,Boston Bruins,1,Edmonton Oilers,6,,,,
10/17/2000,Buffalo Sabres,3,Montreal Canadiens,4,,,,
10/17/2000,Los Angeles Kings,1,Nashville Predators,1,OT,,,
10/17/2000,Mighty Ducks of Anaheim,4,New York Islanders,3,,,,
10/17/2000,Ottawa Senators,6,Philadelphia Flyers,1,,,,
10/17/2000,Colorado Avalanche,4,Washington Capitals,3,OT,,,
10/18/2000,Colorado Avalanche,5,Columbus Blue Jackets,1,,,,
10/18/2000,New York Rangers,4,Chicago Blackhawks,2,,,,
10/18/2000,San Jose Sharks,1,Dallas Stars,2,,,,
10/18/2000,Tampa Bay Lightning,5,Minnesota Wild,6,,,,
10/18/2000,Florida Panthers,1,Phoenix Coyotes,2,OT,,,
10/18/2000,Carolina Hurricanes,3,Pittsburgh Penguins,2,,,,
10/18/2000,Calgary Flames,1,Vancouver Canucks,4,,,,
10/19/2000,Nashville Predators,2,Detroit Red Wings,1,OT,,,
10/19/2000,Toronto Maple Leafs,4,Edmonton Oilers,1,,,,
10/19/2000,Pittsburgh Penguins,3,Ottawa Senators,3,OT,,,
10/19/2000,Montreal Canadiens,3,Philadelphia Flyers,3,OT,,,
10/19/2000,Los Angeles Kings,1,St. Louis Blues,7,,,,
10/19/2000,New Jersey Devils,2,Washington Capitals,5,,,,
10/20/2000,New York Islanders,5,Atlanta Thrashers,3,,,,
10/20/2000,Mighty Ducks of Anaheim,2,Buffalo Sabres,2,OT,,,
10/20/2000,Boston Bruins,2,Calgary Flames,3,,,,
10/20/2000,Dallas Stars,5,Chicago Blackhawks,1,,,,
10/20/2000,Florida Panthers,1,Colorado Avalanche,5,,,,
10/20/2000,San Jose Sharks,3,Minnesota Wild,1,,,,
10/21/2000,Toronto Maple Leafs,2,Calgary Flames,1,,,,
10/21/2000,Los Angeles Kings,3,Dallas Stars,4,,,,
10/21/2000,Buffalo Sabres,4,Detroit Red Wings,5,OT,,,
10/21/2000,Carolina Hurricanes,2,Montreal Canadiens,5,,,,
10/21/2000,Tampa Bay Lightning,2,New Jersey Devils,7,,,,
10/21/2000,San Jose Sharks,5,Nashville Predators,3,,,,
10/21/2000,Atlanta Thrashers,6,Ottawa Senators,6,OT,,,
10/21/2000,Mighty Ducks of Anaheim,4,Philadelphia Flyers,3,,,,
10/21/2000,Columbus Blue Jackets,2,Pittsburgh Penguins,5,,,,
10/21/2000,Chicago Blackhawks,0,St. Louis Blues,1,,,,
10/21/2000,Phoenix Coyotes,3,Vancouver Canucks,2,OT,,,
10/21/2000,New York Islanders,4,Washington Capitals,4,OT,,,
10/22/2000,Detroit Red Wings,2,Columbus Blue Jackets,1,OT,,,
10/22/2000,Phoenix Coyotes,3,Edmonton Oilers,3,OT,,,
10/22/2000,Florida Panthers,0,Minnesota Wild,0,OT,,,
10/22/2000,Tampa Bay Lightning,4,New York Rangers,2,,,,
10/23/2000,Los Angeles Kings,5,Mighty Ducks of Anaheim,4,OT,,,
10/24/2000,San Jose Sharks,3,Carolina Hurricanes,2,,,,
10/24/2000,Phoenix Coyotes,2,Calgary Flames,2,OT,,,
10/24/2000,Minnesota Wild,2,Montreal Canadiens,2,OT,,,
10/24/2000,Vancouver Canucks,4,Nashville Predators,4,OT,,,
10/24/2000,Philadelphia Flyers,5,New York Rangers,4,,,,
10/25/2000,Carolina Hurricanes,1,Buffalo Sabres,4,,,,
10/25/2000,San Jose Sharks,3,Columbus Blue Jackets,1,,,,
10/25/2000,Nashville Predators,1,Colorado Avalanche,2,OT,,,
10/25/2000,Vancouver Canucks,6,Dallas Stars,2,,,,
10/25/2000,Tampa Bay Lightning,1,Detroit Red Wings,5,,,,
10/25/2000,Atlanta Thrashers,3,Edmonton Oilers,1,,,,
10/25/2000,New Jersey Devils,2,Florida Panthers,1,,,,
10/25/2000,Mighty Ducks of Anaheim,2,Los Angeles Kings,6,,,,
10/25/2000,Ottawa Senators,3,Pittsburgh Penguins,2,,,,
10/25/2000,Minnesota Wild,1,Toronto Maple Leafs,6,,,,
10/26/2000,Washington Capitals,1,Boston Bruins,4,,,,
10/26/2000,Colorado Avalanche,2,Chicago Blackhawks,0,,,,
10/26/2000,New York Rangers,0,Philadelphia Flyers,3,,,,
10/26/2000,Calgary Flames,3,St. Louis Blues,4,,,,
10/27/2000,Toronto Maple Leafs,1,Buffalo Sabres,2,,,,
10/27/2000,New Jersey Devils,3,Carolina Hurricanes,3,OT,,,
10/27/2000,Washington Capitals,1,Columbus Blue Jackets,3,,,,
10/27/2000,Phoenix Coyotes,4,Dallas Stars,2,,,,
10/27/2000,Edmonton Oilers,2,Mighty Ducks of Anaheim,3,,,,
10/27/2000,Calgary Flames,1,Minnesota Wild,3,,,,
10/27/2000,Florida Panthers,3,Nashville Predators,3,OT,,,
10/27/2000,Montreal Canadiens,1,New York Islanders,2,,,,
10/27/2000,Pittsburgh Penguins,4,New York Rangers,1,,,,
10/27/2000,Ottawa Senators,6,Tampa Bay Lightning,0,,,,
10/27/2000,Atlanta Thrashers,1,Vancouver Canucks,1,OT,,,
10/28/2000,Toronto Maple Leafs,2,Boston Bruins,1,OT,,,
10/28/2000,Buffalo Sabres,3,Chicago Blackhawks,1,,,,
10/28/2000,Edmonton Oilers,2,Colorado Avalanche,4,,,,
10/28/2000,Columbus Blue Jackets,1,Detroit Red Wings,4,,,,
10/28/2000,Ottawa Senators,1,Florida Panthers,3,,,,
10/28/2000,New York Islanders,2,Montreal Canadiens,1,,,,
10/28/2000,Los Angeles Kings,1,Phoenix Coyotes,3,,,,
10/28/2000,New Jersey Devils,9,Pittsburgh Penguins,0,,,,
10/28/2000,Atlanta Thrashers,2,San Jose Sharks,2,OT,,,
10/28/2000,Dallas Stars,3,St. Louis Blues,4,OT,,,
10/29/2000,St. Louis Blues,4,Carolina Hurricanes,1,,,,
10/29/2000,Mighty Ducks of Anaheim,6,Calgary Flames,3,,,,
10/29/2000,Chicago Blackhawks,3,Minnesota Wild,2,,,,
10/29/2000,Boston Bruins,1,New York Rangers,5,,,,
10/29/2000,Washington Capitals,1,Philadelphia Flyers,1,OT,,,
10/30/2000,Phoenix Coyotes,4,Colorado Avalanche,0,,,,
10/30/2000,Mighty Ducks of Anaheim,3,Edmonton Oilers,5,,,,
10/30/2000,Florida Panthers,5,New Jersey Devils,6,OT,,,
10/31/2000,Tampa Bay Lightning,5,Carolina Hurricanes,6,OT,,,
10/31/2000,Los Angeles Kings,1,Columbus Blue Jackets,4,,,,
10/31/2000,St. Louis Blues,4,Nashville Predators,2,,,,
10/31/2000,Boston Bruins,2,New York Islanders,4,,,,
10/31/2000,Toronto Maple Leafs,3,Ottawa Senators,4,,,,
10/31/2000,Detroit Red Wings,2,Washington Capitals,6,,,,
11/1/2000,Columbus Blue Jackets,0,Dallas Stars,4,,,,
11/1/2000,Calgary Flames,2,Edmonton Oilers,3,,,,
11/1/2000,New York Islanders,3,Florida Panthers,0,,,,
11/1/2000,Phoenix Coyotes,1,Mighty Ducks of Anaheim,1,OT,,,
11/1/2000,Detroit Red Wings,4,Montreal Canadiens,2,,,,
11/1/2000,Philadelphia Flyers,1,New Jersey Devils,1,OT,,,
11/1/2000,Tampa Bay Lightning,1,New York Rangers,6,,,,
11/1/2000,Pittsburgh Penguins,2,San Jose Sharks,3,,,,
11/1/2000,Colorado Avalanche,3,Vancouver Canucks,4,,,,
11/2/2000,Los Angeles Kings,5,Atlanta Thrashers,2,,,,
11/2/2000,Chicago Blackhawks,4,Boston Bruins,5,,,,
11/2/2000,New York Rangers,5,Ottawa Senators,6,,,,
11/2/2000,Nashville Predators,3,Philadelphia Flyers,1,,,,
11/2/2000,Washington Capitals,0,St. Louis Blues,2,,,,
11/2/2000,New Jersey Devils,3,Toronto Maple Leafs,5,,,,
11/3/2000,Montreal Canadiens,4,Buffalo Sabres,5,,,,
11/3/2000,Carolina Hurricanes,3,Colorado Avalanche,5,,,,
11/3/2000,Chicago Blackhawks,6,Detroit Red Wings,1,,,,
11/3/2000,Minnesota Wild,0,Edmonton Oilers,3,,,,
11/3/2000,Dallas Stars,2,Phoenix Coyotes,2,OT,,,
11/3/2000,New York Islanders,3,Tampa Bay Lightning,4,OT,,,
11/3/2000,Pittsburgh Penguins,4,Vancouver Canucks,2,,,,
11/4/2000,Atlanta Thrashers,8,Boston Bruins,3,,,,
11/4/2000,Pittsburgh Penguins,1,Calgary Flames,1,OT,,,
11/4/2000,Washington Capitals,3,Florida Panthers,2,,,,
11/4/2000,New York Rangers,5,Montreal Canadiens,2,,,,
11/4/2000,Los Angeles Kings,2,New Jersey Devils,1,,,,
11/4/2000,Mighty Ducks of Anaheim,3,Nashville Predators,3,OT,,,
11/4/2000,Columbus Blue Jackets,2,Ottawa Senators,2,OT,,,
11/4/2000,Buffalo Sabres,0,Philadelphia Flyers,3,,,,
11/4/2000,Carolina Hurricanes,1,San Jose Sharks,4,,,,
11/4/2000,Toronto Maple Leafs,0,St. Louis Blues,0,OT,,,
11/5/2000,Edmonton Oilers,4,Columbus Blue Jackets,2,,,,
11/5/2000,Minnesota Wild,3,Calgary Flames,2,OT,,,
11/5/2000,Mighty Ducks of Anaheim,2,Chicago Blackhawks,4,,,,
11/5/2000,Los Angeles Kings,4,New York Islanders,1,,,,
11/5/2000,Washington Capitals,2,Tampa Bay Lightning,5,,,,
11/5/2000,Boston Bruins,1,Toronto Maple Leafs,7,,,,
11/5/2000,San Jose Sharks,2,Vancouver Canucks,2,OT,,,
11/6/2000,Ottawa Senators,3,Atlanta Thrashers,2,,,,
11/7/2000,Minnesota Wild,0,Colorado Avalanche,2,,,,
11/7/2000,Phoenix Coyotes,3,Los Angeles Kings,3,OT,,,
11/7/2000,Nashville Predators,1,New York Islanders,2,,,,
11/7/2000,Edmonton Oilers,3,New York Rangers,4,,,,
11/8/2000,San Jose Sharks,3,Chicago Blackhawks,2,OT,,,
11/8/2000,Montreal Canadiens,4,Florida Panthers,2,,,,
11/8/2000,Vancouver Canucks,7,Mighty Ducks of Anaheim,2,,,,
11/8/2000,Calgary Flames,1,Minnesota Wild,0,,,,
11/8/2000,Nashville Predators,4,New Jersey Devils,3,,,,
11/8/2000,Detroit Red Wings,4,Phoenix Coyotes,2,,,,
11/8/2000,Philadelphia Flyers,2,Pittsburgh Penguins,5,,,,
11/8/2000,Carolina Hurricanes,0,Toronto Maple Leafs,5,,,,
11/9/2000,Ottawa Senators,1,Boston Bruins,2,,,,
11/9/2000,New York Islanders,0,Buffalo Sabres,3,,,,
11/9/2000,San Jose Sharks,2,Columbus Blue Jackets,5,,,,
11/9/2000,St. Louis Blues,3,Colorado Avalanche,3,OT,,,
11/9/2000,Vancouver Canucks,0,Los Angeles Kings,2,,,,
11/9/2000,Edmonton Oilers,0,Philadelphia Flyers,2,,,,
11/9/2000,New York Rangers,5,Washington Capitals,3,,,,
11/10/2000,Toronto Maple Leafs,1,Carolina Hurricanes,3,,,,
11/10/2000,Minnesota Wild,5,Chicago Blackhawks,2,,,,
11/10/2000,Calgary Flames,3,Florida Panthers,3,OT,,,
11/10/2000,Pittsburgh Penguins,4,New Jersey Devils,2,,,,
11/10/2000,Montreal Canadiens,1,Tampa Bay Lightning,3,,,,
11/11/2000,Nashville Predators,2,Boston Bruins,2,OT,,,
11/11/2000,Phoenix Coyotes,1,Columbus Blue Jackets,2,,,,
11/11/2000,Mighty Ducks of Anaheim,1,Colorado Avalanche,3,,,,
11/11/2000,Montreal Canadiens,0,Dallas Stars,2,,,,
11/11/2000,Detroit Red Wings,2,Los Angeles Kings,2,OT,,,
11/11/2000,Buffalo Sabres,4,New Jersey Devils,0,,,,
11/11/2000,San Jose Sharks,4,New York Islanders,0,,,,
11/11/2000,Ottawa Senators,3,Philadelphia Flyers,4,,,,
11/11/2000,Edmonton Oilers,2,Pittsburgh Penguins,5,,,,
11/11/2000,Calgary Flames,4,Tampa Bay Lightning,3,,,,
11/11/2000,Chicago Blackhawks,3,Toronto Maple Leafs,3,OT,,,
11/11/2000,St. Louis Blues,5,Vancouver Canucks,2,,,,
11/12/2000,Ottawa Senators,0,Carolina Hurricanes,4,,,,
11/12/2000,Detroit Red Wings,3,Mighty Ducks of Anaheim,2,,,,
11/12/2000,Edmonton Oilers,5,Minnesota Wild,4,OT,,,
11/12/2000,Phoenix Coyotes,2,New York Rangers,0,,,,
11/12/2000,Atlanta Thrashers,2,Washington Capitals,2,OT,,,
11/13/2000,Calgary Flames,2,Buffalo Sabres,3,OT,,,
11/13/2000,Pittsburgh Penguins,2,Colorado Avalanche,3,OT,,,
11/13/2000,Atlanta Thrashers,4,Florida Panthers,1,,,,
11/14/2000,Dallas Stars,2,Columbus Blue Jackets,3,,,,
11/14/2000,St. Louis Blues,0,Edmonton Oilers,3,,,,
11/14/2000,Tampa Bay Lightning,1,Montreal Canadiens,0,,,,
11/14/2000,San Jose Sharks,3,New Jersey Devils,2,,,,
11/14/2000,Chicago Blackhawks,2,Vancouver Canucks,4,,,,
11/14/2000,Phoenix Coyotes,2,Washington Capitals,2,OT,,,
11/15/2000,Nashville Predators,0,Atlanta Thrashers,1,,,,
11/15/2000,Dallas Stars,2,Buffalo Sabres,2,OT,,,
11/15/2000,Florida Panthers,4,Carolina Hurricanes,1,,,,
11/15/2000,San Jose Sharks,1,Detroit Red Wings,4,,,,
11/15/2000,Colorado Avalanche,3,Mighty Ducks of Anaheim,0,,,,
11/15/2000,New York Rangers,3,Minnesota Wild,2,,,,
11/15/2000,Philadelphia Flyers,2,Toronto Maple Leafs,1,OT,,,
11/16/2000,New Jersey Devils,3,Boston Bruins,2,OT,,,
11/16/2000,Chicago Blackhawks,5,Calgary Flames,2,,,,
11/16/2000,New York Islanders,1,Los Angeles Kings,5,,,,
11/16/2000,Columbus Blue Jackets,5,Nashville Predators,1,,,,
11/16/2000,Carolina Hurricanes,1,Ottawa Senators,0,,,,
11/16/2000,Colorado Avalanche,3,Phoenix Coyotes,6,,,,
11/16/2000,Pittsburgh Penguins,3,St. Louis Blues,4,,,,
11/17/2000,Philadelphia Flyers,3,Atlanta Thrashers,2,OT,,,
11/17/2000,Minnesota Wild,1,Buffalo Sabres,3,,,,
11/17/2000,Florida Panthers,3,Columbus Blue Jackets,0,,,,
11/17/2000,Dallas Stars,1,Detroit Red Wings,0,,,,
11/17/2000,Chicago Blackhawks,3,Edmonton Oilers,3,OT,,,
11/17/2000,Tampa Bay Lightning,2,Toronto Maple Leafs,2,OT,,,
11/17/2000,New York Rangers,3,Vancouver Canucks,4,,,,
11/17/2000,Montreal Canadiens,3,Washington Capitals,4,,,,
11/18/2000,Minnesota Wild,6,Boston Bruins,1,,,,
11/18/2000,New York Rangers,5,Calgary Flames,4,OT,,,
11/18/2000,Colorado Avalanche,4,Los Angeles Kings,6,,,,
11/18/2000,Toronto Maple Leafs,6,Montreal Canadiens,1,,,,
11/18/2000,Carolina Hurricanes,2,New Jersey Devils,3,OT,,,
11/18/2000,Detroit Red Wings,2,Nashville Predators,3,,,,
11/18/2000,Florida Panthers,2,Ottawa Senators,5,,,,
11/18/2000,Washington Capitals,3,Philadelphia Flyers,5,,,,
11/18/2000,Mighty Ducks of Anaheim,6,Phoenix Coyotes,2,,,,
11/18/2000,Atlanta Thrashers,1,Pittsburgh Penguins,3,,,,
11/18/2000,New York Islanders,3,San Jose Sharks,5,,,,
11/18/2000,Buffalo Sabres,1,St. Louis Blues,4,,,,
11/19/2000,Vancouver Canucks,6,Columbus Blue Jackets,1,,,,
11/19/2000,Calgary Flames,0,Edmonton Oilers,2,,,,
11/19/2000,New York Islanders,1,Mighty Ducks of Anaheim,2,,,,
11/20/2000,Tampa Bay Lightning,2,Dallas Stars,6,,,,
11/20/2000,Nashville Predators,3,Detroit Red Wings,6,,,,
11/21/2000,Florida Panthers,4,Montreal Canadiens,1,,,,
11/21/2000,Toronto Maple Leafs,3,New York Rangers,1,,,,
11/21/2000,Boston Bruins,1,Ottawa Senators,2,,,,
11/21/2000,Chicago Blackhawks,4,Phoenix Coyotes,1,,,,
11/21/2000,Vancouver Canucks,4,St. Louis Blues,3,,,,
11/22/2000,Philadelphia Flyers,3,Buffalo Sabres,1,,,,
11/22/2000,Columbus Blue Jackets,2,Colorado Avalanche,5,,,,
11/22/2000,Boston Bruins,5,Detroit Red Wings,4,,,,
11/22/2000,New Jersey Devils,5,Mighty Ducks of Anaheim,2,,,,
11/22/2000,Calgary Flames,1,Minnesota Wild,1,OT,,,
11/22/2000,Dallas Stars,1,Nashville Predators,0,,,,
11/22/2000,New York Rangers,4,New York Islanders,3,OT,,,
11/22/2000,Carolina Hurricanes,3,Pittsburgh Penguins,1,,,,
11/22/2000,Chicago Blackhawks,1,San Jose Sharks,4,,,,
11/22/2000,Atlanta Thrashers,2,Tampa Bay Lightning,8,,,,
11/22/2000,Edmonton Oilers,3,Toronto Maple Leafs,4,,,,
11/22/2000,Vancouver Canucks,2,Washington Capitals,3,OT,,,
11/23/2000,Montreal Canadiens,6,Atlanta Thrashers,0,,,,
11/23/2000,New Jersey Devils,6,Los Angeles Kings,1,,,,
11/23/2000,Edmonton Oilers,5,Ottawa Senators,3,,,,
11/24/2000,Carolina Hurricanes,3,Boston Bruins,1,,,,
11/24/2000,New York Rangers,2,Buffalo Sabres,3,,,,
11/24/2000,Mighty Ducks of Anaheim,2,Calgary Flames,2,OT,,,
11/24/2000,Columbus Blue Jackets,0,Dallas Stars,3,,,,
11/24/2000,Vancouver Canucks,2,Detroit Red Wings,3,,,,
11/24/2000,Chicago Blackhawks,0,Minnesota Wild,2,,,,
11/24/2000,St. Louis Blues,4,Nashville Predators,0,,,,
11/24/2000,Pittsburgh Penguins,1,Philadelphia Flyers,0,,,,
11/24/2000,Florida Panthers,1,Tampa Bay Lightning,2,,,,
11/24/2000,New York Islanders,0,Washington Capitals,1,,,,
11/25/2000,Washington Capitals,1,Atlanta Thrashers,2,,,,
11/25/2000,Dallas Stars,4,Columbus Blue Jackets,2,,,,
11/25/2000,Calgary Flames,2,Colorado Avalanche,3,OT,,,
11/25/2000,Mighty Ducks of Anaheim,2,Edmonton Oilers,3,,,,
11/25/2000,Tampa Bay Lightning,1,Florida Panthers,2,OT,,,
11/25/2000,Buffalo Sabres,5,Montreal Canadiens,3,,,,
11/25/2000,Detroit Red Wings,4,New York Islanders,3,,,,
11/25/2000,Los Angeles Kings,2,Pittsburgh Penguins,2,OT,,,
11/25/2000,New Jersey Devils,3,San Jose Sharks,2,,,,
11/25/2000,Phoenix Coyotes,1,St. Louis Blues,5,,,,
11/25/2000,Ottawa Senators,4,Toronto Maple Leafs,2,,,,
11/26/2000,Los Angeles Kings,4,Boston Bruins,4,OT,,,
11/26/2000,Nashville Predators,7,Carolina Hurricanes,4,,,,
11/26/2000,Vancouver Canucks,2,Minnesota Wild,4,,,,
11/26/2000,Ottawa Senators,2,New York Rangers,3,,,,
11/26/2000,Phoenix Coyotes,2,Philadelphia Flyers,1,,,,
11/27/2000,Chicago Blackhawks,6,Detroit Red Wings,5,OT,,,
11/27/2000,Atlanta Thrashers,2,Montreal Canadiens,3,,,,
11/27/2000,Tampa Bay Lightning,4,New York Islanders,7,,,,
11/28/2000,Pittsburgh Penguins,1,Boston Bruins,3,,,,
11/28/2000,Calgary Flames,1,Nashville Predators,6,,,,
11/28/2000,Los Angeles Kings,6,New York Rangers,7,,,,
11/28/2000,Buffalo Sabres,1,Ottawa Senators,3,,,,
11/28/2000,Minnesota Wild,1,San Jose Sharks,4,,,,
11/28/2000,Mighty Ducks of Anaheim,1,Vancouver Canucks,4,,,,
11/29/2000,Detroit Red Wings,6,Atlanta Thrashers,4,,,,
11/29/2000,Philadelphia Flyers,4,Columbus Blue Jackets,3,,,,
11/29/2000,Phoenix Coyotes,1,Colorado Avalanche,2,,,,
11/29/2000,Calgary Flames,4,Dallas Stars,3,,,,
11/29/2000,Montreal Canadiens,3,Edmonton Oilers,2,,,,
11/29/2000,Carolina Hurricanes,2,Florida Panthers,1,OT,,,
11/29/2000,New York Rangers,2,New Jersey Devils,5,,,,
11/29/2000,St. Louis Blues,6,Toronto Maple Leafs,5,OT,,,
11/29/2000,Tampa Bay Lightning,1,Washington Capitals,4,,,,
11/30/2000,Philadelphia Flyers,0,Carolina Hurricanes,2,,,,
11/30/2000,Nashville Predators,3,Chicago Blackhawks,0,,,,
11/30/2000,Toronto Maple Leafs,6,New York Islanders,4,,,,
11/30/2000,Minnesota Wild,0,Phoenix Coyotes,2,,,,
11/30/2000,Mighty Ducks of Anaheim,2,San Jose Sharks,3,OT,,,
11/30/2000,Montreal Canadiens,4,Vancouver Canucks,3,,,,
12/1/2000,Tampa Bay Lightning,3,Atlanta Thrashers,5,,,,
12/1/2000,Pittsburgh Penguins,6,Buffalo Sabres,4,,,,
12/1/2000,Dallas Stars,2,Colorado Avalanche,4,,,,
12/1/2000,Detroit Red Wings,3,Florida Panthers,1,,,,
12/1/2000,New York Islanders,0,New Jersey Devils,0,OT,,,
12/1/2000,Chicago Blackhawks,2,Nashville Predators,1,,,,
12/1/2000,Boston Bruins,2,Washington Capitals,3,,,,
12/2/2000,Washington Capitals,2,Boston Bruins,0,,,,
12/2/2000,Atlanta Thrashers,2,Columbus Blue Jackets,1,,,,
12/2/2000,Montreal Canadiens,1,Calgary Flames,1,OT,,,
12/2/2000,Minnesota Wild,2,Los Angeles Kings,3,,,,
12/2/2000,Philadelphia Flyers,3,Ottawa Senators,5,,,,
12/2/2000,Dallas Stars,5,Phoenix Coyotes,2,,,,
12/2/2000,Buffalo Sabres,3,Pittsburgh Penguins,2,,,,
12/2/2000,Florida Panthers,2,St. Louis Blues,5,,,,
12/2/2000,Detroit Red Wings,0,Tampa Bay Lightning,3,,,,
12/2/2000,New York Rangers,2,Toronto Maple Leafs,8,,,,
12/2/2000,Edmonton Oilers,2,Vancouver Canucks,5,,,,
12/3/2000,Ottawa Senators,2,Carolina Hurricanes,0,,,,
12/3/2000,Columbus Blue Jackets,0,Chicago Blackhawks,5,,,,
12/3/2000,San Jose Sharks,3,Edmonton Oilers,3,OT,,,
12/3/2000,Los Angeles Kings,0,Mighty Ducks of Anaheim,4,,,,
12/3/2000,New Jersey Devils,1,New York Islanders,1,OT,,,
12/3/2000,Colorado Avalanche,6,New York Rangers,3,,,,
12/4/2000,Boston Bruins,4,Atlanta Thrashers,5,,,,
12/4/2000,San Jose Sharks,8,Calgary Flames,0,,,,
12/4/2000,Florida Panthers,4,Toronto Maple Leafs,4,OT,,,
12/4/2000,Nashville Predators,3,Vancouver Canucks,6,,,,
12/5/2000,Buffalo Sabres,3,Montreal Canadiens,2,,,,
